id,name,members,buy_limit,value,high_alch,low_alch,examine
12616,Bandos page 4,1,5,400,240,160,This seems to have been torn from a book...
12617,Armadyl page 1,1,5,400,240,160,This seems to have been torn from a book...
12618,Armadyl page 2,1,5,400,240,160,This seems to have been torn from a book...
12619,Armadyl page 3,1,5,400,240,160,This seems to have been torn from a book...
12620,Armadyl page 4,1,5,400,240,160,This seems to have been torn from a book...
12621,Ancient page 1,1,5,400,240,160,This seems to have been torn from a book...
12622,Ancient page 2,1,5,400,240,160,This seems to have been torn from a book...
12623,Ancient page 3,1,5,400,240,160,This seems to have been torn from a book...
12624,Ancient page 4,1,5,400,240,160,This seems to have been torn from a book...
12625,Stamina potion(4),1,2000,400,240,160,4 doses of stamina potion.
12627,Stamina potion(3),1,2000,300,180,120,3 doses of stamina potion.
12629,Stamina potion(2),1,2000,200,120,80,2 doses of stamina potion.
12631,Stamina potion(1),1,2000,100,60,40,1 dose of stamina potion.
12633,Stamina mix(2),1,2000,160,96,64,Two doses of fishy stamina potion.
12635,Stamina mix(1),1,2000,90,54,36,One dose of fishy stamina potion.
12640,Amylase crystal,1,11000,20,12,8,Good for enhancing a super energy potion.
12642,Lumberyard teleport,1,15000,10,6,4,Teleports you to the Lumberyard.
12695,Super combat potion(4),1,2000,250,150,100,4 doses of super combat potion.
12697,Super combat potion(3),1,2000,170,102,68,3 doses of super combat potion.
12699,Super combat potion(2),1,2000,90,54,36,2 doses of super combat potion.
12701,Super combat potion(1),1,2000,40,24,16,1 dose of super combat potion.
12746,Archaic emblem (tier 1),1,,50000,,,"An emblem of ancient times, now superseded."
12751,Archaic emblem (tier 5),1,,50004,,,"An emblem of ancient times, now superseded."
12757,Blue dark bow paint,1,4,1,1,1,Paints things blue!
12759,Green dark bow paint,1,4,1,1,1,Paints things green!
12761,Yellow dark bow paint,1,4,1,1,1,Paints things yellow!
12763,White dark bow paint,1,4,1,1,1,Paints things white!
12769,Frozen whip mix,1,4,1,1,1,Cold to the touch.
12771,Volcanic whip mix,1,4,1,1,1,How has lava been stored like this...?
12775,Annakarl teleport (tablet),1,10000,1,1,1,"A teleport to Annakarl, in level 46 Wilderness."
12776,Carrallanger teleport (tablet),1,10000,1,1,1,"A teleport to Carrallanger, in level 19 Wilderness."
12777,Dareeyak teleport (tablet),1,10000,1,1,1,"A teleport to Dareeyak, in level 23 Wilderness."
12778,Ghorrock teleport (tablet),1,10000,1,1,1,"A teleport to Ghorrock, in level 45 Wilderness."
12779,Kharyrll teleport (tablet),1,10000,1,1,1,A teleport to Kharyrll.
12780,Lassar teleport (tablet),1,10000,1,1,1,A teleport to Lassar.
12781,Paddewwa teleport (tablet),1,10000,1,1,1,A teleport to Paddewwa.
12782,Senntisten teleport (tablet),1,10000,1,1,1,A teleport to Senntisten.
12783,Ring of wealth scroll,1,10000,5000,3000,2000,Use on a Ring of Wealth to imbue the ring.
12786,Magic shortbow scroll,1,10000,5000,3000,2000,Use on a Magic shortbow to imbue the bow.
12789,Clue box,1,50,10,6,4,Protects your clue scroll if you die.
12798,Steam staff upgrade kit,1,50,1500,900,600,Makes a steam battlestaff or mystic steam staff more beautiful.
12800,Dragon pickaxe upgrade kit,1,50,1600,960,640,Makes a dragon pickaxe more beautiful.
12802,Ward upgrade kit,1,50,1500,900,600,Makes a malediction or odium ward more beautiful.
12804,Saradomin's tear,1,50,40000,24000,16000,"After a terrible battle, Saradomin wept over the wounds of his faithful Zilyana."
12817,Elysian spirit shield,1,8,2000000,1200000,800000,An ethereal shield with an elysian sigil attached to it.
12819,Elysian sigil,1,5,750000,450000,300000,A sigil in the shape of an elysian symbol.
12821,Spectral spirit shield,1,8,2000000,1200000,800000,An ethereal shield with a spectral sigil attached to it.
12823,Spectral sigil,1,5,750000,450000,300000,A sigil in the shape of a spectral symbol.
12825,Arcane spirit shield,1,8,2000000,1200000,800000,An ethereal shield with an arcane sigil attached to it.
12827,Arcane sigil,1,5,750000,450000,300000,A sigil in the shape of an arcane symbol.
12829,Spirit shield,1,8,70000,42000,28000,An ethereal shield.
12831,Blessed spirit shield,1,8,1200000,720000,480000,An ethereal shield that has been blessed with holy powers.
12833,Holy elixir,1,5,750000,450000,300000,A bottle of holy elixir.
12846,Target teleport scroll,1,5,30000,18000,12000,Unlocks the level 85 Target Teleport spell.
12849,Granite clamp,1,50,5000,3000,2000,"A strong clamp, used for hardening granite maul blocks."
12851,Amulet of the Damned (full),1,8,58001,34800,23200,Heirloom of an ancient family of Morytania.
12863,Dwarf cannon set,1,40,600000,360000,240000,A set containing the four parts of the Dwarf Multicannon.
12865,Green dragonhide set,0,125,5000,3000,2000,"A set containing a green dragonhide body, chaps and vambraces."
12867,Blue dragonhide set,1,125,5000,3000,2000,"A set containing a blue dragonhide body, chaps and vambraces."
12869,Red dragonhide set,1,70,5000,3000,2000,"A set containing a red dragonhide body, chaps and vambraces."
12871,Black dragonhide set,1,70,5000,3000,2000,"A set containing a black dragonhide body, chaps and vambraces."
12873,Guthan's armour set,1,8,400000,240000,160000,"A set containing a Guthan's helm, chainskirt, platebody and warspear."
12875,Verac's armour set,1,8,400000,240000,160000,"A set containing a Verac's helm, plateskirt, brassard and flail."
12877,Dharok's armour set,1,8,400000,240000,160000,"A set containing a Dharok's helm, platelegs, platebody and greataxe."
12879,Torag's armour set,1,8,400000,240000,160000,"A set containing a Torag's helm, platelegs, platebody and hammers."
12881,Ahrim's armour set,1,8,200000,120000,80000,"A set containing an Ahrim's hood, robetop, robeskirt and staff."
12883,Karil's armour set,1,8,200000,120000,80000,"A set containing a Karil's coif, leatherskirt, leathertop and crossbow."
12885,Jar of Sand,1,5,1,1,1,It's just a jar of sand.
12900,Uncharged toxic trident,1,8,78000,46800,31200,"It needs to be charged with death runes, chaos runes, fire runes and Zulrah's scales."
12902,Toxic staff (uncharged),1,8,1000006,600003,400002,It needs to be charged with Zulrah's scales.
12905,Anti-venom(4),1,2000,440,264,176,4 doses of antivenom potion.
12907,Anti-venom(3),1,2000,330,198,132,3 doses of antivenom potion.
12909,Anti-venom(2),1,2000,220,132,88,2 doses of antivenom potion.
12911,Anti-venom(1),1,2000,110,66,44,1 dose of antivenom potion.
12913,Anti-venom+(4),1,2000,444,266,177,4 doses of super antivenom potion.
12915,Anti-venom+(3),1,2000,333,199,133,3 doses of super antivenom potion.
12917,Anti-venom+(2),1,2000,222,133,88,2 doses of super antivenom potion.
12919,Anti-venom+(1),1,2000,111,66,44,1 dose of super antivenom potion.
12922,Tanzanite fang,1,5,110000,66000,44000,Maybe you could use a chisel to fletch this into a blowpipe.
12924,Toxic blowpipe (empty),1,8,120000,72000,48000,Fires darts while coating them with venom.
12927,Serpentine visage,1,5,105000,63000,42000,Maybe you could use a chisel to craft this into a helmet.
12929,Serpentine helm (uncharged),1,8,110000,66000,44000,Needs to be charged with Zulrah's scales.
12932,Magic fang,1,5,102000,61200,40800,This can be attached to a Staff of the Dead or a Trident of the Seas.
12934,Zulrah's scales,1,30000,20,12,8,Flakes of toxic snakeskin.
12936,Jar of Swamp,1,4,1,1,1,This is my Swamp!
12938,Zul-andra teleport,1,10000,10,6,4,Teleports you to Zul-Andra.
12960,Bronze set (lg),0,8,200,120,80,"A set containing a full helm, platebody, legs and kiteshield."
12962,Bronze set (sk),0,8,200,120,80,"A set containing a full helm, platebody, skirt and kiteshield."
12964,Bronze trimmed set (lg),0,8,200,120,80,"A set containing a full helm, platebody, legs and kiteshield."
12966,Bronze trimmed set (sk),0,8,200,120,80,"A set containing a full helm, platebody, skirt and kiteshield."
12968,Bronze gold-trimmed set (lg),0,8,200,120,80,"A set containing a full helm, platebody, legs and kiteshield."
12970,Bronze gold-trimmed set (sk),0,8,200,120,80,"A set containing a full helm, platebody, skirt and kiteshield."
12972,Iron set (lg),0,8,900,540,360,"A set containing a full helm, platebody, legs and kiteshield."
12974,Iron set (sk),0,8,900,540,360,"A set containing a full helm, platebody, skirt and kiteshield."
12976,Iron trimmed set (lg),0,8,900,540,360,"A set containing a full helm, platebody, legs and kiteshield."
12978,Iron trimmed set (sk),0,8,900,540,360,"A set containing a full helm, platebody, skirt and kiteshield."
12980,Iron gold-trimmed set (lg),0,8,900,540,360,"A set containing a full helm, platebody, legs and kiteshield."
12982,Iron gold-trimmed set (sk),0,8,900,540,360,"A set containing a full helm, platebody, skirt and kiteshield."
12984,Steel set (lg),0,8,1400,840,560,"A set containing a full helm, platebody, legs and kiteshield."
12986,Steel set (sk),0,8,1400,840,560,"A set containing a full helm, platebody, skirt and kiteshield."
12988,Black set (lg),0,8,4500,2700,1800,"A set containing a full helm, platebody, legs and kiteshield."
12990,Black set (sk),0,8,4500,2700,1800,"A set containing a full helm, platebody, skirt and kiteshield."
12992,Black trimmed set (lg),0,8,4500,2700,1800,"A set containing a full helm, platebody, legs and kiteshield."
12994,Black trimmed set (sk),0,8,4500,2700,1800,"A set containing a full helm, platebody, skirt and kiteshield."
12996,Black gold-trimmed set (lg),0,8,4500,2700,1800,"A set containing a full helm, platebody, legs and kiteshield."
12998,Black gold-trimmed set (sk),0,8,4500,2700,1800,"A set containing a full helm, platebody, skirt and kiteshield."
13000,Mithril set (lg),0,8,5000,3000,2000,"A set containing a full helm, platebody, legs and kiteshield."
13002,Mithril set (sk),0,8,5000,3000,2000,"A set containing a full helm, platebody, skirt and kiteshield."
13004,Mithril trimmed set (lg),0,8,5000,3000,2000,"A set containing a full helm, platebody, legs and kiteshield."
13006,Mithril trimmed set (sk),0,8,5000,3000,2000,"A set containing a full helm, platebody, skirt and kiteshield."
13008,Mithril gold-trimmed set (lg),0,8,5000,3000,2000,"A set containing a full helm, platebody, legs and kiteshield."
13010,Mithril gold-trimmed set (sk),0,8,5000,3000,2000,"A set containing a full helm, platebody, skirt and kiteshield."
13012,Adamant set (lg),0,8,8000,4800,3200,"A set containing a full helm, platebody, legs and kiteshield."
13014,Adamant set (sk),0,8,8000,4800,3200,"A set containing a full helm, platebody, skirt and kiteshield."
13016,Adamant trimmed set (lg),0,8,8000,4800,3200,"A set containing a full helm, platebody, legs and kiteshield."
13018,Adamant trimmed set (sk),0,8,8000,4800,3200,"A set containing a full helm, platebody, skirt and kiteshield."
13020,Adamant gold-trimmed set (lg),0,8,8000,4800,3200,"A set containing a full helm, platebody, legs and kiteshield."
13022,Adamant gold-trimmed set (sk),0,8,8000,4800,3200,"A set containing a full helm, platebody, skirt and kiteshield."
13024,Rune armour set (lg),0,8,75000,45000,30000,"A set containing a full helm, platebody, legs and kiteshield."
13026,Rune armour set (sk),0,8,75000,45000,30000,"A set containing a full helm, platebody, skirt and kiteshield."
13028,Rune trimmed set (lg),0,8,80000,48000,32000,"A set containing a full helm, platebody, legs and kiteshield."
13030,Rune trimmed set (sk),0,8,80000,48000,32000,"A set containing a full helm, platebody, skirt and kiteshield."
13032,Rune gold-trimmed set (lg),0,8,80000,48000,32000,"A set containing a full helm, platebody, legs and kiteshield."
13034,Rune gold-trimmed set (sk),0,8,80000,48000,32000,"A set containing a full helm, platebody, skirt and kiteshield."
13036,Gilded armour set (lg),0,8,80000,48000,32000,"A set containing a full helm, platebody, legs and kiteshield."
13038,Gilded armour set (sk),0,8,80000,48000,32000,"A set containing a full helm, platebody, skirt and kiteshield."
13040,Saradomin armour set (lg),0,8,80000,48000,32000,"A set containing a full helm, platebody, legs and kiteshield."
13042,Saradomin armour set (sk),0,8,80000,48000,32000,"A set containing a full helm, platebody, skirt and kiteshield."
13044,Zamorak armour set (lg),0,8,80000,48000,32000,"A set containing a full helm, platebody, legs and kiteshield."
13046,Zamorak armour set (sk),0,8,80000,48000,32000,"A set containing a full helm, platebody, skirt and kiteshield."
13048,Guthix armour set (lg),0,8,80000,48000,32000,"A set containing a full helm, platebody, legs and kiteshield."
13050,Guthix armour set (sk),0,8,80000,48000,32000,"A set containing a full helm, platebody, skirt and kiteshield."
13052,Armadyl rune armour set (lg),0,8,80000,48000,32000,"A set containing a full helm, platebody, legs and kiteshield."
13054,Armadyl rune armour set (sk),0,8,80000,48000,32000,"A set containing a full helm, platebody, skirt and kiteshield."
13056,Bandos rune armour set (lg),0,8,80000,48000,32000,"A set containing a full helm, platebody, legs and kiteshield."
13058,Bandos rune armour set (sk),0,8,80000,48000,32000,"A set containing a full helm, platebody, skirt and kiteshield."
13060,Ancient rune armour set (lg),0,8,80000,48000,32000,"A set containing a full helm, platebody, legs and kiteshield."
13062,Ancient rune armour set (sk),0,8,80000,48000,32000,"A set containing a full helm, platebody, skirt and kiteshield."
13064,Combat potion set,1,2000,70,42,28,"A set containing 4-dose vials of Attack, Strength and Defence potions."
13066,Super potion set,1,2000,100,60,40,"A set containing 4-dose vials of Super Attack, Super Strength and Super Defence potions."
13149,Holy book page set,1,5,7000,4200,2800,A set containing the four pages of Saradomin's Holy Book.
13151,Unholy book page set,1,5,7000,4200,2800,A set containing the four pages of Zamorak's Unholy Book.
13153,Book of Balance page set,1,5,7000,4200,2800,A set containing the four pages of Guthix's Book of Balance.
13155,Book of War page set,1,5,7500,4500,3000,A set containing the four pages of Bandos' Book of War.
13157,Book of Law page set,1,5,7500,4500,3000,A set containing the four pages of Armadyl's Book of Law.
13159,Book of Darkness page set,1,5,7500,4500,3000,A set containing the four pages of the Ancient Book of Darkness.
13161,Zamorak dragonhide set,1,8,9000,5400,3600,"A set containing a Zamorak dragonhide coif, body, chaps and vambraces."
13163,Saradomin dragonhide set,1,8,9000,5400,3600,"A set containing a Saradomin dragonhide coif, body, chaps and vambraces."
13165,Guthix dragonhide set,1,8,9000,5400,3600,"A set containing a Guthix dragonhide coif, body, chaps and vambraces."
13167,Bandos dragonhide set,1,8,9500,5700,3800,"A set containing a Bandos dragonhide coif, body, chaps and bracers."
13169,Armadyl dragonhide set,1,8,9500,5700,3800,"A set containing an Armadyl dragonhide coif, body, chaps and bracers."
13171,Ancient dragonhide set,1,8,9500,5700,3800,"A set containing an ancient dragonhide coif, body, chaps and bracers."
13173,Partyhat set,0,5,10,6,4,"A set containing red, yellow, blue, purple, green and white partyhats."
13175,Halloween mask set,0,5,8,4,3,"A set containing red, green and blue Halloween masks."
13190,Old school bond,0,100,2000000,,,This bond can be redeemed for membership.
13227,Eternal crystal,1,15,45000,27000,18000,A powerful crystal of magic.
13229,Pegasian crystal,1,15,45000,27000,18000,A powerful crystal of flight.
13231,Primordial crystal,1,15,45000,27000,18000,A powerful crystal of strength.
13233,Smouldering stone,1,5,45000,27000,18000,A smouldering stone from the depths of Hell.
13235,Eternal boots,1,15,75000,45000,30000,A pair of upgraded infinity boots.
13237,Pegasian boots,1,15,75000,45000,30000,A pair of upgraded ranger boots.
13239,Primordial boots,1,15,75000,45000,30000,A pair of upgraded dragon boots.
13245,Jar of Souls,1,4,1,1,1,This may be of use for a certain person.
13249,Key master teleport,1,,10,6,4,Teleports you to the Key Master.
13256,Saradomin's light,1,5,34600,20760,13840,The starlight enlightens your mind to dispel the darkness of Zamorakian evil.
13263,Abyssal bludgeon,1,8,260000,156000,104000,Elements of deceased Abyssal Sires have been fused together.
13265,Abyssal dagger,1,8,115001,69000,46000,Something sharp from the body of a defeated Abyssal Sire.
13267,Abyssal dagger (p),1,8,115002,69001,46000,Something sharp and poisonous from the body of a defeated Abyssal Sire.
13269,Abyssal dagger (p+),1,8,115003,69001,46001,Something sharp and very poisonous from the body of a defeated Abyssal Sire.
13271,Abyssal dagger (p++),1,8,115004,69002,46001,Something sharp and extremely poisonous from the body of a defeated Abyssal Sire.
13277,Jar of Miasma,1,4,1,1,1,It smells abysmal.
13383,Xerician fabric,1,13000,3,1,1,"An old scrap of cloth, containing remnants of Xeric's forgotten magicks."
13385,Xerician hat,1,125,60,36,24,The forgotten magicks of Xeric imbue this garment with a little power.
13387,Xerician top,1,125,80,48,32,The forgotten magicks of Xeric imbue this garment with a little power.
13389,Xerician robe,1,125,70,42,28,The forgotten magicks of Xeric imbue this garment with a little power.
13391,Lizardman fang,1,13000,60,36,24,Ripped from the maw of a dying lizardman of Kourend.
13421,Saltpetre,1,13000,5,3,2,A power that can be added to compost to make fertiliser.
13431,Sandworms,1,8000,90,54,36,Can be used as bait for catching anglerfish.
13439,Raw anglerfish,1,15000,450,270,180,I should try cooking this.
13441,Anglerfish,1,10000,450,270,180,I hope this tastes better than it looks.
