id,name,runelite_const,config_name,members,tradeable,ge_tradeable,stackable,noted_id,placeholder_id,value,high_alch,low_alch,ge_buy_limit,weight_g,inventory_ops,ground_ops,examine,params
14119,null,Placeholder.MITHRIL_SQ_SHIELD,placeholder_mithril_sq_shield,0,1,0,0,,1181,1,,,,0,Drop,Take,,
14120,null,Placeholder.ADAMANT_SQ_SHIELD,placeholder_adamant_sq_shield,0,1,0,0,,1183,1,,,,0,Drop,Take,,
14121,null,Placeholder.RUNE_SQ_SHIELD,placeholder_rune_sq_shield,0,1,0,0,,1185,1,,,,0,Drop,Take,,
14122,null,Placeholder.DRAGON_SQ_SHIELD,placeholder_dragon_sq_shield,0,1,0,0,,1187,1,,,,0,Drop,Take,,
14123,null,Placeholder.BRONZE_KITESHIELD,placeholder_bronze_kiteshield,0,1,0,0,,1189,1,,,,0,Drop,Take,,
14124,null,Placeholder.IRON_KITESHIELD,placeholder_iron_kiteshield,0,1,0,0,,1191,1,,,,0,Drop,Take,,
14125,null,Placeholder.STEEL_KITESHIELD,placeholder_steel_kiteshield,0,1,0,0,,1193,1,,,,0,Drop,Take,,
14126,null,Placeholder.BLACK_KITESHIELD,placeholder_black_kiteshield,0,1,0,0,,1195,1,,,,0,Drop,Take,,
14127,null,Placeholder.MITHRIL_KITESHIELD,placeholder_mithril_kiteshield,0,1,0,0,,1197,1,,,,0,Drop,Take,,
14128,null,Placeholder.ADAMANT_KITESHIELD,placeholder_adamant_kiteshield,0,1,0,0,,1199,1,,,,0,Drop,Take,,
14129,null,Placeholder.RUNE_KITESHIELD,placeholder_rune_kiteshield,0,1,0,0,,1201,1,,,,0,Drop,Take,,
14130,null,Placeholder.GRANITE_SHIELD,placeholder_granite_shield,0,1,0,0,,3122,1,,,,0,Drop,Take,,
14131,null,Placeholder.SPLITBARK_HELM,placeholder_splitbark_helm,0,1,0,0,,3385,1,,,,0,Drop,Take,,
14132,null,Placeholder.SPLITBARK_BODY,placeholder_splitbark_body,0,1,0,0,,3387,1,,,,0,Drop,Take,,
14133,null,Placeholder.SPLITBARK_LEGS,placeholder_splitbark_legs,0,1,0,0,,3389,1,,,,0,Drop,Take,,
14134,null,Placeholder.SPLITBARK_GAUNTLETS,placeholder_splitbark_gauntlets,0,1,0,0,,3391,1,,,,0,Drop,Take,,
14135,null,Placeholder.SPLITBARK_GREAVES,placeholder_splitbark_greaves,0,1,0,0,,3393,1,,,,0,Drop,Take,,
14136,null,Placeholder.IRON_MED_HELM,placeholder_iron_med_helm,0,1,0,0,,1137,1,,,,0,Drop,Take,,
14137,null,Placeholder.BRONZE_MED_HELM,placeholder_bronze_med_helm,0,1,0,0,,1139,1,,,,0,Drop,Take,,
14138,null,Placeholder.STEEL_MED_HELM,placeholder_steel_med_helm,0,1,0,0,,1141,1,,,,0,Drop,Take,,
14139,null,Placeholder.MITHRIL_MED_HELM,placeholder_mithril_med_helm,0,1,0,0,,1143,1,,,,0,Drop,Take,,
14140,null,Placeholder.ADAMANT_MED_HELM,placeholder_adamant_med_helm,0,1,0,0,,1145,1,,,,0,Drop,Take,,
14141,null,Placeholder.RUNE_MED_HELM,placeholder_rune_med_helm,0,1,0,0,,1147,1,,,,0,Drop,Take,,
14142,null,Placeholder.DRAGON_MED_HELM,placeholder_dragon_med_helm,0,1,0,0,,1149,1,,,,0,Drop,Take,,
14143,null,Placeholder.BLACK_MED_HELM,placeholder_black_med_helm,0,1,0,0,,1151,1,,,,0,Drop,Take,,
14144,null,Placeholder.IRON_FULL_HELM,placeholder_iron_full_helm,0,1,0,0,,1153,1,,,,0,Drop,Take,,
14145,null,Placeholder.BRONZE_FULL_HELM,placeholder_bronze_full_helm,0,1,0,0,,1155,1,,,,0,Drop,Take,,
14146,null,Placeholder.STEEL_FULL_HELM,placeholder_steel_full_helm,0,1,0,0,,1157,1,,,,0,Drop,Take,,
14147,null,Placeholder.MITHRIL_FULL_HELM,placeholder_mithril_full_helm,0,1,0,0,,1159,1,,,,0,Drop,Take,,
14148,null,Placeholder.ADAMANT_FULL_HELM,placeholder_adamant_full_helm,0,1,0,0,,1161,1,,,,0,Drop,Take,,
14149,null,Placeholder.RUNE_FULL_HELM,placeholder_rune_full_helm,0,1,0,0,,1163,1,,,,0,Drop,Take,,
14150,null,Placeholder.BLACK_FULL_HELM,placeholder_black_full_helm,0,1,0,0,,1165,1,,,,0,Drop,Take,,
14151,null,Placeholder.LEATHER_COWL,placeholder_leather_cowl,0,1,0,0,,1167,1,,,,0,Drop,Take,,
14152,null,Placeholder.COIF,placeholder_coif,0,1,0,0,,1169,1,,,,0,Drop,Take,,
14153,null,Placeholder.MYSTIC_HAT,placeholder_mystic_hat,0,1,0,0,,4089,1,,,,0,Drop,Take,,
14154,null,Placeholder.MYSTIC_ROBE_TOP,placeholder_mystic_robe_top,0,1,0,0,,4091,1,,,,0,Drop,Take,,
14155,null,Placeholder.MYSTIC_ROBE_BOTTOM,placeholder_mystic_robe_bottom,0,1,0,0,,4093,1,,,,0,Drop,Take,,
14156,null,Placeholder.MYSTIC_GLOVES,placeholder_mystic_gloves,0,1,0,0,,4095,1,,,,0,Drop,Take,,
14157,null,Placeholder.MYSTIC_BOOTS,placeholder_mystic_boots,0,1,0,0,,4097,1,,,,0,Drop,Take,,
14158,null,Placeholder.MYSTIC_HAT_DARK,placeholder_mystic_hat_dark,0,1,0,0,,4099,1,,,,0,Drop,Take,,
14159,null,Placeholder.MYSTIC_ROBE_TOP_DARK,placeholder_mystic_robe_top_dark,0,1,0,0,,4101,1,,,,0,Drop,Take,,
14160,null,Placeholder.MYSTIC_ROBE_BOTTOM_DARK,placeholder_mystic_robe_bottom_dark,0,1,0,0,,4103,1,,,,0,Drop,Take,,
14161,null,Placeholder.MYSTIC_GLOVES_DARK,placeholder_mystic_gloves_dark,0,1,0,0,,4105,1,,,,0,Drop,Take,,
14162,null,Placeholder.MYSTIC_BOOTS_DARK,placeholder_mystic_boots_dark,0,1,0,0,,4107,1,,,,0,Drop,Take,,
14163,null,Placeholder.MYSTIC_HAT_LIGHT,placeholder_mystic_hat_light,0,1,0,0,,4109,1,,,,0,Drop,Take,,
14164,null,Placeholder.MYSTIC_ROBE_TOP_LIGHT,placeholder_mystic_robe_top_light,0,1,0,0,,4111,1,,,,0,Drop,Take,,
14165,null,Placeholder.MYSTIC_ROBE_BOTTOM_LIGHT,placeholder_mystic_robe_bottom_light,0,1,0,0,,4113,1,,,,0,Drop,Take,,
14166,null,Placeholder.MYSTIC_GLOVES_LIGHT,placeholder_mystic_gloves_light,0,1,0,0,,4115,1,,,,0,Drop,Take,,
14167,null,Placeholder.MYSTIC_BOOTS_LIGHT,placeholder_mystic_boots_light,0,1,0,0,,4117,1,,,,0,Drop,Take,,
14168,null,Placeholder.IRON_PLATELEGS,placeholder_iron_platelegs,0,1,0,0,,1067,1,,,,0,Drop,Take,,
14169,null,Placeholder.STEEL_PLATELEGS,placeholder_steel_platelegs,0,1,0,0,,1069,1,,,,0,Drop,Take,,
14170,null,Placeholder.MITHRIL_PLATELEGS,placeholder_mithril_platelegs,0,1,0,0,,1071,1,,,,0,Drop,Take,,
14171,null,Placeholder.ADAMANT_PLATELEGS,placeholder_adamant_platelegs,0,1,0,0,,1073,1,,,,0,Drop,Take,,
14172,null,Placeholder.BRONZE_PLATELEGS,placeholder_bronze_platelegs,0,1,0,0,,1075,1,,,,0,Drop,Take,,
14173,null,Placeholder.BLACK_PLATELEGS,placeholder_black_platelegs,0,1,0,0,,1077,1,,,,0,Drop,Take,,
14174,null,Placeholder.RUNE_PLATELEGS,placeholder_rune_platelegs,0,1,0,0,,1079,1,,,,0,Drop,Take,,
14175,null,Placeholder.DRAGON_PLATELEGS,placeholder_dragon_platelegs,0,1,0,0,,4087,1,,,,0,Drop,Take,,
14176,null,Placeholder.IRON_PLATESKIRT,placeholder_iron_plateskirt,0,1,0,0,,1081,1,,,,0,Drop,Take,,
14177,null,Placeholder.STEEL_PLATESKIRT,placeholder_steel_plateskirt,0,1,0,0,,1083,1,,,,0,Drop,Take,,
14178,null,Placeholder.MITHRIL_PLATESKIRT,placeholder_mithril_plateskirt,0,1,0,0,,1085,1,,,,0,Drop,Take,,
14179,null,Placeholder.BRONZE_PLATESKIRT,placeholder_bronze_plateskirt,0,1,0,0,,1087,1,,,,0,Drop,Take,,
14180,null,Placeholder.BLACK_PLATESKIRT,placeholder_black_plateskirt,0,1,0,0,,1089,1,,,,0,Drop,Take,,
14181,null,Placeholder.ADAMANT_PLATESKIRT,placeholder_adamant_plateskirt,0,1,0,0,,1091,1,,,,0,Drop,Take,,
14182,null,Placeholder.RUNE_PLATESKIRT,placeholder_rune_plateskirt,0,1,0,0,,1093,1,,,,0,Drop,Take,,
14183,null,Placeholder.DRAGON_PLATESKIRT,placeholder_dragon_plateskirt,0,1,0,0,,4585,1,,,,0,Drop,Take,,
14184,null,Placeholder.LEATHER_CHAPS,placeholder_leather_chaps,0,1,0,0,,1095,1,,,,0,Drop,Take,,
14185,null,Placeholder.STUDDED_CHAPS,placeholder_studded_chaps,0,1,0,0,,1097,1,,,,0,Drop,Take,,
14186,null,Placeholder.DRAGONHIDE_CHAPS,placeholder_dragonhide_chaps,0,1,0,0,,1099,1,,,,0,Drop,Take,,
14187,null,Placeholder.BLUE_DRAGONHIDE_CHAPS,placeholder_blue_dragonhide_chaps,0,1,0,0,,2493,1,,,,0,Drop,Take,,
14188,null,Placeholder.RED_DRAGONHIDE_CHAPS,placeholder_red_dragonhide_chaps,0,1,0,0,,2495,1,,,,0,Drop,Take,,
14189,null,Placeholder.BLACK_DRAGONHIDE_CHAPS,placeholder_black_dragonhide_chaps,0,1,0,0,,2497,1,,,,0,Drop,Take,,
14190,null,Placeholder.BRONZE_ARMOURED_BOOTS,placeholder_bronze_armoured_boots,0,1,0,0,,4119,1,,,,0,Drop,Take,,
14191,null,Placeholder.IRON_ARMOURED_BOOTS,placeholder_iron_armoured_boots,0,1,0,0,,4121,1,,,,0,Drop,Take,,
14192,null,Placeholder.STEEL_ARMOURED_BOOTS,placeholder_steel_armoured_boots,0,1,0,0,,4123,1,,,,0,Drop,Take,,
14193,null,Placeholder.BLACK_ARMOURED_BOOTS,placeholder_black_armoured_boots,0,1,0,0,,4125,1,,,,0,Drop,Take,,
14194,null,Placeholder.MITHRIL_ARMOURED_BOOTS,placeholder_mithril_armoured_boots,0,1,0,0,,4127,1,,,,0,Drop,Take,,
14195,null,Placeholder.ADAMANT_ARMOURED_BOOTS,placeholder_adamant_armoured_boots,0,1,0,0,,4129,1,,,,0,Drop,Take,,
14196,null,Placeholder.RUNE_ARMOURED_BOOTS,placeholder_rune_armoured_boots,0,1,0,0,,4131,1,,,,0,Drop,Take,,
14197,null,Placeholder.LEATHER_GLOVES,placeholder_leather_gloves,0,1,0,0,,1059,1,,,,0,Drop,Take,,
14198,null,Placeholder.LEATHER_BOOTS,placeholder_leather_boots,0,1,0,0,,1061,1,,,,0,Drop,Take,,
14199,null,Placeholder.LEATHER_VAMBRACES,placeholder_leather_vambraces,0,1,0,0,,1063,1,,,,0,Drop,Take,,
14200,null,Placeholder.DRAGON_VAMBRACES,placeholder_dragon_vambraces,0,1,0,0,,1065,1,,,,0,Drop,Take,,
14201,null,Placeholder.BLUE_DRAGON_VAMBRACES,placeholder_blue_dragon_vambraces,0,1,0,0,,2487,1,,,,0,Drop,Take,,
14202,null,Placeholder.RED_DRAGON_VAMBRACES,placeholder_red_dragon_vambraces,0,1,0,0,,2489,1,,,,0,Drop,Take,,
14203,null,Placeholder.BLACK_DRAGON_VAMBRACES,placeholder_black_dragon_vambraces,0,1,0,0,,2491,1,,,,0,Drop,Take,,
14204,null,Placeholder.MUSIC_CAPE,placeholder_music_cape,0,1,0,0,,13221,1,,,,0,Drop,Take,,
14205,null,Placeholder.MUSIC_CAPE_TRIMMED,placeholder_music_cape_trimmed,0,1,0,0,,13222,1,,,,0,Drop,Take,,
14206,null,Placeholder.MUSIC_CAPE_HOOD,placeholder_music_cape_hood,0,1,0,0,,13223,1,,,,0,Drop,Take,,
14207,null,Placeholder.SKILLCAPE_ATTACK,placeholder_skillcape_attack,0,1,0,0,,9747,1,,,,0,Drop,Take,,
14208,null,Placeholder.SKILLCAPE_ATTACK_TRIMMED,placeholder_skillcape_attack_trimmed,0,1,0,0,,9748,1,,,,0,Drop,Take,,
14209,null,Placeholder.SKILLCAPE_ATTACK_HOOD,placeholder_skillcape_attack_hood,0,1,0,0,,9749,1,,,,0,Drop,Take,,
14210,null,Placeholder.SKILLCAPE_STRENGTH,placeholder_skillcape_strength,0,1,0,0,,9750,1,,,,0,Drop,Take,,
14211,null,Placeholder.SKILLCAPE_STRENGTH_TRIMMED,placeholder_skillcape_strength_trimmed,0,1,0,0,,9751,1,,,,0,Drop,Take,,
14212,null,Placeholder.SKILLCAPE_STRENGTH_HOOD,placeholder_skillcape_strength_hood,0,1,0,0,,9752,1,,,,0,Drop,Take,,
14213,null,Placeholder.SKILLCAPE_DEFENCE,placeholder_skillcape_defence,0,1,0,0,,9753,1,,,,0,Drop,Take,,
14214,null,Placeholder.SKILLCAPE_DEFENCE_TRIMMED,placeholder_skillcape_defence_trimmed,0,1,0,0,,9754,1,,,,0,Drop,Take,,
14215,null,Placeholder.SKILLCAPE_DEFENCE_HOOD,placeholder_skillcape_defence_hood,0,1,0,0,,9755,1,,,,0,Drop,Take,,
14216,null,Placeholder.SKILLCAPE_RANGING,placeholder_skillcape_ranging,0,1,0,0,,9756,1,,,,0,Drop,Take,,
14217,null,Placeholder.SKILLCAPE_RANGING_TRIMMED,placeholder_skillcape_ranging_trimmed,0,1,0,0,,9757,1,,,,0,Drop,Take,,
14218,null,Placeholder.SKILLCAPE_RANGING_HOOD,placeholder_skillcape_ranging_hood,0,1,0,0,,9758,1,,,,0,Drop,Take,,
14219,null,Placeholder.SKILLCAPE_PRAYER,placeholder_skillcape_prayer,0,1,0,0,,9759,1,,,,0,Drop,Take,,
14220,null,Placeholder.SKILLCAPE_PRAYER_TRIMMED,placeholder_skillcape_prayer_trimmed,0,1,0,0,,9760,1,,,,0,Drop,Take,,
14221,null,Placeholder.SKILLCAPE_PRAYER_HOOD,placeholder_skillcape_prayer_hood,0,1,0,0,,9761,1,,,,0,Drop,Take,,
14222,null,Placeholder.SKILLCAPE_MAGIC,placeholder_skillcape_magic,0,1,0,0,,9762,1,,,,0,Drop,Take,,
14223,null,Placeholder.SKILLCAPE_MAGIC_TRIMMED,placeholder_skillcape_magic_trimmed,0,1,0,0,,9763,1,,,,0,Drop,Take,,
14224,null,Placeholder.SKILLCAPE_MAGIC_HOOD,placeholder_skillcape_magic_hood,0,1,0,0,,9764,1,,,,0,Drop,Take,,
14225,null,Placeholder.SKILLCAPE_RUNECRAFTING,placeholder_skillcape_runecrafting,0,1,0,0,,9765,1,,,,0,Drop,Take,,
14226,null,Placeholder.SKILLCAPE_RUNECRAFTING_TRIMMED,placeholder_skillcape_runecrafting_trimmed,0,1,0,0,,9766,1,,,,0,Drop,Take,,
14227,null,Placeholder.SKILLCAPE_RUNECRAFTING_HOOD,placeholder_skillcape_runecrafting_hood,0,1,0,0,,9767,1,,,,0,Drop,Take,,
14228,null,Placeholder.SKILLCAPE_HUNTING,placeholder_skillcape_hunting,0,1,0,0,,9948,1,,,,0,Drop,Take,,
14229,null,Placeholder.SKILLCAPE_HUNTING_TRIMMED,placeholder_skillcape_hunting_trimmed,0,1,0,0,,9949,1,,,,0,Drop,Take,,
14230,null,Placeholder.SKILLCAPE_HUNTING_HOOD,placeholder_skillcape_hunting_hood,0,1,0,0,,9950,1,,,,0,Drop,Take,,
14231,null,Placeholder.SKILLCAPE_HITPOINTS,placeholder_skillcape_hitpoints,0,1,0,0,,9768,1,,,,0,Drop,Take,,
14232,null,Placeholder.SKILLCAPE_HITPOINTS_TRIMMED,placeholder_skillcape_hitpoints_trimmed,0,1,0,0,,9769,1,,,,0,Drop,Take,,
14233,null,Placeholder.SKILLCAPE_HITPOINTS_HOOD,placeholder_skillcape_hitpoints_hood,0,1,0,0,,9770,1,,,,0,Drop,Take,,
14234,null,Placeholder.SKILLCAPE_AGILITY,placeholder_skillcape_agility,0,1,0,0,,9771,1,,,,0,Drop,Take,,
14235,null,Placeholder.SKILLCAPE_AGILITY_TRIMMED,placeholder_skillcape_agility_trimmed,0,1,0,0,,9772,1,,,,0,Drop,Take,,
14236,null,Placeholder.SKILLCAPE_AGILITY_HOOD,placeholder_skillcape_agility_hood,0,1,0,0,,9773,1,,,,0,Drop,Take,,
14237,null,Placeholder.SKILLCAPE_HERBLORE,placeholder_skillcape_herblore,0,1,0,0,,9774,1,,,,0,Drop,Take,,
14238,null,Placeholder.SKILLCAPE_HERBLORE_TRIMMED,placeholder_skillcape_herblore_trimmed,0,1,0,0,,9775,1,,,,0,Drop,Take,,
14239,null,Placeholder.SKILLCAPE_HERBLORE_HOOD,placeholder_skillcape_herblore_hood,0,1,0,0,,9776,1,,,,0,Drop,Take,,
14240,null,Placeholder.SKILLCAPE_THIEVING,placeholder_skillcape_thieving,0,1,0,0,,9777,1,,,,0,Drop,Take,,
14241,null,Placeholder.SKILLCAPE_THIEVING_TRIMMED,placeholder_skillcape_thieving_trimmed,0,1,0,0,,9778,1,,,,0,Drop,Take,,
14242,null,Placeholder.SKILLCAPE_THIEVING_HOOD,placeholder_skillcape_thieving_hood,0,1,0,0,,9779,1,,,,0,Drop,Take,,
14243,null,Placeholder.SKILLCAPE_CRAFTING,placeholder_skillcape_crafting,0,1,0,0,,9780,1,,,,0,Drop,Take,,
14244,null,Placeholder.SKILLCAPE_CRAFTING_TRIMMED,placeholder_skillcape_crafting_trimmed,0,1,0,0,,9781,1,,,,0,Drop,Take,,
14245,null,Placeholder.SKILLCAPE_CRAFTING_HOOD,placeholder_skillcape_crafting_hood,0,1,0,0,,9782,1,,,,0,Drop,Take,,
14246,null,Placeholder.SKILLCAPE_FLETCHING,placeholder_skillcape_fletching,0,1,0,0,,9783,1,,,,0,Drop,Take,,
14247,null,Placeholder.SKILLCAPE_FLETCHING_TRIMMED,placeholder_skillcape_fletching_trimmed,0,1,0,0,,9784,1,,,,0,Drop,Take,,
14248,null,Placeholder.SKILLCAPE_FLETCHING_HOOD,placeholder_skillcape_fletching_hood,0,1,0,0,,9785,1,,,,0,Drop,Take,,
14249,null,Placeholder.SKILLCAPE_SLAYER,placeholder_skillcape_slayer,0,1,0,0,,9786,1,,,,0,Drop,Take,,
14250,null,Placeholder.SKILLCAPE_SLAYER_TRIMMED,placeholder_skillcape_slayer_trimmed,0,1,0,0,,9787,1,,,,0,Drop,Take,,
14251,null,Placeholder.SKILLCAPE_SLAYER_HOOD,placeholder_skillcape_slayer_hood,0,1,0,0,,9788,1,,,,0,Drop,Take,,
14252,null,Placeholder.SKILLCAPE_CONSTRUCTION,placeholder_skillcape_construction,0,1,0,0,,9789,1,,,,0,Drop,Take,,
14253,null,Placeholder.SKILLCAPE_CONSTRUCTION_TRIMMED,placeholder_skillcape_construction_trimmed,0,1,0,0,,9790,1,,,,0,Drop,Take,,
14254,null,Placeholder.SKILLCAPE_CONSTRUCTION_HOOD,placeholder_skillcape_construction_hood,0,1,0,0,,9791,1,,,,0,Drop,Take,,
14255,null,Placeholder.SKILLCAPE_MINING,placeholder_skillcape_mining,0,1,0,0,,9792,1,,,,0,Drop,Take,,
14256,null,Placeholder.SKILLCAPE_MINING_TRIMMED,placeholder_skillcape_mining_trimmed,0,1,0,0,,9793,1,,,,0,Drop,Take,,
14257,null,Placeholder.SKILLCAPE_MINING_HOOD,placeholder_skillcape_mining_hood,0,1,0,0,,9794,1,,,,0,Drop,Take,,
14258,null,Placeholder.SKILLCAPE_SMITHING,placeholder_skillcape_smithing,0,1,0,0,,9795,1,,,,0,Drop,Take,,
14259,null,Placeholder.SKILLCAPE_SMITHING_TRIMMED,placeholder_skillcape_smithing_trimmed,0,1,0,0,,9796,1,,,,0,Drop,Take,,
14260,null,Placeholder.SKILLCAPE_SMITHING_HOOD,placeholder_skillcape_smithing_hood,0,1,0,0,,9797,1,,,,0,Drop,Take,,
14261,null,Placeholder.SKILLCAPE_FISHING,placeholder_skillcape_fishing,0,1,0,0,,9798,1,,,,0,Drop,Take,,
14262,null,Placeholder.SKILLCAPE_FISHING_TRIMMED,placeholder_skillcape_fishing_trimmed,0,1,0,0,,9799,1,,,,0,Drop,Take,,
14263,null,Placeholder.SKILLCAPE_FISHING_HOOD,placeholder_skillcape_fishing_hood,0,1,0,0,,9800,1,,,,0,Drop,Take,,
14264,null,Placeholder.SKILLCAPE_COOKING,placeholder_skillcape_cooking,0,1,0,0,,9801,1,,,,0,Drop,Take,,
14265,null,Placeholder.SKILLCAPE_COOKING_TRIMMED,placeholder_skillcape_cooking_trimmed,0,1,0,0,,9802,1,,,,0,Drop,Take,,
14266,null,Placeholder.SKILLCAPE_COOKING_HOOD,placeholder_skillcape_cooking_hood,0,1,0,0,,9803,1,,,,0,Drop,Take,,
14267,null,Placeholder.SKILLCAPE_FIREMAKING,placeholder_skillcape_firemaking,0,1,0,0,,9804,1,,,,0,Drop,Take,,
14268,null,Placeholder.SKILLCAPE_FIREMAKING_TRIMMED,placeholder_skillcape_firemaking_trimmed,0,1,0,0,,9805,1,,,,0,Drop,Take,,
14269,null,Placeholder.SKILLCAPE_FIREMAKING_HOOD,placeholder_skillcape_firemaking_hood,0,1,0,0,,9806,1,,,,0,Drop,Take,,
14270,null,Placeholder.SKILLCAPE_WOODCUTTING,placeholder_skillcape_woodcutting,0,1,0,0,,9807,1,,,,0,Drop,Take,,
14271,null,Placeholder.SKILLCAPE_WOODCUTTING_TRIMMED,placeholder_skillcape_woodcutting_trimmed,0,1,0,0,,9808,1,,,,0,Drop,Take,,
14272,null,Placeholder.SKILLCAPE_WOODCUTTING_HOOD,placeholder_skillcape_woodcutting_hood,0,1,0,0,,9809,1,,,,0,Drop,Take,,
14273,null,Placeholder.SKILLCAPE_FARMING,placeholder_skillcape_farming,0,1,0,0,,9810,1,,,,0,Drop,Take,,
14274,null,Placeholder.SKILLCAPE_FARMING_TRIMMED,placeholder_skillcape_farming_trimmed,0,1,0,0,,9811,1,,,,0,Drop,Take,,
14275,null,Placeholder.SKILLCAPE_FARMING_HOOD,placeholder_skillcape_farming_hood,0,1,0,0,,9812,1,,,,0,Drop,Take,,
14276,null,Placeholder.SKILLCAPE_QP,placeholder_skillcape_qp,0,1,0,0,,9813,1,,,,0,Drop,Take,,
14277,null,Placeholder.SKILLCAPE_QP_HOOD,placeholder_skillcape_qp_hood,0,1,0,0,,9814,1,,,,0,Drop,Take,,
14278,null,Placeholder.SKILLCAPE_QP_TRIMMED,placeholder_skillcape_qp_trimmed,0,1,0,0,,13068,1,,,,0,Drop,Take,,
14279,null,Placeholder.SKILLCAPE_AD_TRIMMED,placeholder_skillcape_ad_trimmed,0,1,0,0,,13069,1,,,,0,Drop,Take,,
14280,null,Placeholder.SKILLCAPE_AD_HOOD,placeholder_skillcape_ad_hood,0,1,0,0,,13070,1,,,,0,Drop,Take,,
14281,null,Placeholder.SKILLCAPE_MAX,placeholder_skillcape_max,0,1,0,0,,13280,1,,,,0,Drop,Take,,
14282,null,Placeholder.SKILLCAPE_MAX_HOOD,placeholder_skillcape_max_hood,0,1,0,0,,13281,1,,,,0,Drop,Take,,
14283,null,Placeholder.SKILLCAPE_MAX_FIRECAPE,placeholder_skillcape_max_firecape,0,1,0,0,,13329,1,,,,0,Drop,Take,,
14284,null,Placeholder.SKILLCAPE_MAX_HOOD_FIRECAPE,placeholder_skillcape_max_hood_firecape,0,1,0,0,,13330,1,,,,0,Drop,Take,,
14285,null,Placeholder.SKILLCAPE_MAX_SARADOMIN,placeholder_skillcape_max_saradomin,0,1,0,0,,13331,1,,,,0,Drop,Take,,
14286,null,Placeholder.SKILLCAPE_MAX_HOOD_SARADOMIN,placeholder_skillcape_max_hood_saradomin,0,1,0,0,,13332,1,,,,0,Drop,Take,,
14287,null,Placeholder.SKILLCAPE_MAX_ZAMORAK,placeholder_skillcape_max_zamorak,0,1,0,0,,13333,1,,,,0,Drop,Take,,
14288,null,Placeholder.SKILLCAPE_MAX_HOOD_ZAMORAK,placeholder_skillcape_max_hood_zamorak,0,1,0,0,,13334,1,,,,0,Drop,Take,,
14289,null,Placeholder.SKILLCAPE_MAX_GUTHIX,placeholder_skillcape_max_guthix,0,1,0,0,,13335,1,,,,0,Drop,Take,,
14290,null,Placeholder.SKILLCAPE_MAX_HOOD_GUTHIX,placeholder_skillcape_max_hood_guthix,0,1,0,0,,13336,1,,,,0,Drop,Take,,
14291,null,Placeholder.SKILLCAPE_MAX_ANMA,placeholder_skillcape_max_anma,0,1,0,0,,13337,1,,,,0,Drop,Take,,
14292,null,Placeholder.SKILLCAPE_MAX_HOOD_ANMA,placeholder_skillcape_max_hood_anma,0,1,0,0,,13338,1,,,,0,Drop,Take,,
14293,null,Placeholder.KNIFE,placeholder_knife,0,1,0,0,,946,1,,,,0,Drop,Take,,
14294,null,Placeholder.FUR,placeholder_fur,0,1,0,0,,948,1,,,,0,Drop,Take,,
14295,null,Placeholder.WEREWOLVE_FUR,placeholder_werewolve_fur,0,1,0,0,,6814,1,,,,0,Drop,Take,,
14296,null,Placeholder.SILK,placeholder_silk,0,1,0,0,,950,1,,,,0,Drop,Take,,
14297,null,Placeholder.ROPE,placeholder_rope,0,1,0,0,,954,1,,,,0,Drop,Take,,
14298,null,Placeholder.FLIER,placeholder_flier,0,1,0,0,,956,1,,,,0,Drop,Take,,
14299,null,Placeholder.GREY_WOLF_FUR,placeholder_grey_wolf_fur,0,1,0,0,,958,1,,,,0,Drop,Take,,
14300,null,Placeholder.CHRISTMAS_CRACKER,placeholder_christmas_cracker,0,1,0,0,,962,1,,,,0,Drop,Take,,
14301,null,Placeholder.SKULL,placeholder_skull,0,1,0,0,,964,1,,,,0,Drop,Take,,
14302,null,Placeholder.ROOFTILE,placeholder_rooftile,0,1,0,0,,966,1,,,,0,Drop,Take,,
14303,null,Placeholder.DISCOFRETURNING,placeholder_discofreturning,0,1,0,0,,981,1,,,,0,Drop,Take,,
14304,null,Placeholder.HORSEY_BROWN,placeholder_horsey_brown,0,1,0,0,,2520,1,,,,0,Drop,Take,,
14305,null,Placeholder.HORSEY_WHITE,placeholder_horsey_white,0,1,0,0,,2522,1,,,,0,Drop,Take,,
14306,null,Placeholder.HORSEY_BLACK,placeholder_horsey_black,0,1,0,0,,2524,1,,,,0,Drop,Take,,
14307,null,Placeholder.HORSEY_GREY,placeholder_horsey_grey,0,1,0,0,,2526,1,,,,0,Drop,Take,,
14308,null,Placeholder.WHITE_CLAWS,placeholder_white_claws,0,1,0,0,,6587,1,,,,0,Drop,Take,,
14309,null,Placeholder.WHITE_BATTLEAXE,placeholder_white_battleaxe,0,1,0,0,,6589,1,,,,0,Drop,Take,,
14310,null,Placeholder.WHITE_DAGGER,placeholder_white_dagger,0,1,0,0,,6591,1,,,,0,Drop,Take,,
14311,null,Placeholder.WHITE_DAGGER_P,placeholder_white_dagger_p,0,1,0,0,,6593,1,,,,0,Drop,Take,,
14312,null,Placeholder.WHITE_DAGGER_P_,placeholder_white_dagger_p+,0,1,0,0,,6595,1,,,,0,Drop,Take,,
14313,null,Placeholder.WHITE_DAGGER_P__,placeholder_white_dagger_p++,0,1,0,0,,6597,1,,,,0,Drop,Take,,
14314,null,Placeholder.WHITE_HALBERD,placeholder_white_halberd,0,1,0,0,,6599,1,,,,0,Drop,Take,,
14315,null,Placeholder.WHITE_MACE,placeholder_white_mace,0,1,0,0,,6601,1,,,,0,Drop,Take,,
