group_class,child_const,group_id,child_id,packed_id,packed_hex
MagictrainingMain,MAGICTRAIN_LAY5,553,18,36241426,0x02290012
MagictrainingMain,MAGICTRAIN_ARROW1,553,19,36241427,0x02290013
MagictrainingMain,MAGICTRAIN_ARROW2,553,20,36241428,0x02290014
MagictrainingMain,MAGICTRAIN_ARROW3,553,21,36241429,0x02290015
MagictrainingMain,MAGICTRAIN_ARROW4,553,22,36241430,0x02290016
MagictrainingMain,MAGICTRAIN_ARROW5,553,23,36241431,0x02290017
MistmystPiano,UNIVERSAL,554,0,36306944,0x022a0000
MistmystPiano,PIANO,554,1,36306945,0x022a0001
MistmystPiano,BASE,554,2,36306946,0x022a0002
MistmystPiano,PIANO_BASE,554,3,36306947,0x022a0003
MistmystPiano,PIANO_KEYS,554,4,36306948,0x022a0004
MistmystPiano,KEYS,554,5,36306949,0x022a0005
MistmystPiano,KEY_C1,554,6,36306950,0x022a0006
MistmystPiano,KEY_D1,554,7,36306951,0x022a0007
MistmystPiano,KEY_E1,554,8,36306952,0x022a0008
MistmystPiano,KEY_F1,554,9,36306953,0x022a0009
MistmystPiano,KEY_G1,554,10,36306954,0x022a000a
MistmystPiano,KEY_A2,554,11,36306955,0x022a000b
MistmystPiano,KEY_B2,554,12,36306956,0x022a000c
MistmystPiano,KEY_C2,554,13,36306957,0x022a000d
MistmystPiano,KEY_D2,554,14,36306958,0x022a000e
MistmystPiano,KEY_E2,554,15,36306959,0x022a000f
MistmystPiano,KEY_F2,554,16,36306960,0x022a0010
MistmystPiano,KEY_G2,554,17,36306961,0x022a0011
MistmystPiano,KEY_A3,554,18,36306962,0x022a0012
MistmystPiano,KEY_B3,554,19,36306963,0x022a0013
MistmystPiano,LABEL_C1,554,20,36306964,0x022a0014
MistmystPiano,LABEL_D1,554,21,36306965,0x022a0015
MistmystPiano,LABEL_E1,554,22,36306966,0x022a0016
MistmystPiano,LABEL_F1,554,23,36306967,0x022a0017
MistmystPiano,LABEL_G1,554,24,36306968,0x022a0018
MistmystPiano,LABEL_A2,554,25,36306969,0x022a0019
MistmystPiano,LABEL_B2,554,26,36306970,0x022a001a
MistmystPiano,LABEL_C2,554,27,36306971,0x022a001b
MistmystPiano,LABEL_D2,554,28,36306972,0x022a001c
MistmystPiano,LABEL_E2,554,29,36306973,0x022a001d
MistmystPiano,LABEL_F2,554,30,36306974,0x022a001e
MistmystPiano,LABEL_G2,554,31,36306975,0x022a001f
MistmystPiano,LABEL_A3,554,32,36306976,0x022a0020
MistmystPiano,LABEL_B3,554,33,36306977,0x022a0021
MistmystPiano,CLOSE_BUTTON,554,34,36306978,0x022a0022
MistmystPiano,CLOSE_GRAPHIC,554,35,36306979,0x022a0023
MistmystGemPuzzle,UNIVERSAL,555,0,36372480,0x022b0000
MistmystGemPuzzle,TEMPLATE,555,1,36372481,0x022b0001
MistmystGemPuzzle,GEMS,555,2,36372482,0x022b0002
MistmystGemPuzzle,DIAMOND,555,3,36372483,0x022b0003
MistmystGemPuzzle,DIAMOND_BUTTON_TEMPLATE,555,4,36372484,0x022b0004
MistmystGemPuzzle,DIAMOND_TEXT,555,5,36372485,0x022b0005
MistmystGemPuzzle,DIAMOND_MODEL,555,6,36372486,0x022b0006
MistmystGemPuzzle,ONYX,555,7,36372487,0x022b0007
MistmystGemPuzzle,ONYX_BUTTON_TEMPLATE,555,8,36372488,0x022b0008
MistmystGemPuzzle,ONYX_TEXT,555,9,36372489,0x022b0009
MistmystGemPuzzle,ONYX_MODEL,555,10,36372490,0x022b000a
MistmystGemPuzzle,ZENYTE,555,11,36372491,0x022b000b
MistmystGemPuzzle,ZENYTE_BUTTON_TEMPLATE,555,12,36372492,0x022b000c
MistmystGemPuzzle,ZENYTE_TEXT,555,13,36372493,0x022b000d
MistmystGemPuzzle,ZENYTE_MODEL,555,14,36372494,0x022b000e
MistmystGemPuzzle,RUBY,555,15,36372495,0x022b000f
MistmystGemPuzzle,RUBY_BUTTON_TEMPLATE,555,16,36372496,0x022b0010
MistmystGemPuzzle,RUBY_TEXT,555,17,36372497,0x022b0011
MistmystGemPuzzle,RUBY_MODEL,555,18,36372498,0x022b0012
MistmystGemPuzzle,SAPPHIRE,555,19,36372499,0x022b0013
MistmystGemPuzzle,SAPPHIRE_BUTTON_TEMPLATE,555,20,36372500,0x022b0014
MistmystGemPuzzle,SAPPHIRE_TEXT,555,21,36372501,0x022b0015
MistmystGemPuzzle,SAPPHIRE_MODEL,555,22,36372502,0x022b0016
MistmystGemPuzzle,EMERALD,555,23,36372503,0x022b0017
MistmystGemPuzzle,EMERALD_BUTTON_TEMPLATE,555,24,36372504,0x022b0018
MistmystGemPuzzle,EMERALD_TEXT,555,25,36372505,0x022b0019
MistmystGemPuzzle,EMERALD_MODEL,555,26,36372506,0x022b001a
MistmystGemPuzzle,SELECTED_PANEL,555,27,36372507,0x022b001b
MistmystGemPuzzle,SELECTED,555,28,36372508,0x022b001c
MistmystGemPuzzle,SELECTED_1_TEXT,555,29,36372509,0x022b001d
MistmystGemPuzzle,SELECTED_2_TEXT,555,30,36372510,0x022b001e
MistmystGemPuzzle,SELECTED_3_TEXT,555,31,36372511,0x022b001f
MistmystGemPuzzle,SELECTED_4_TEXT,555,32,36372512,0x022b0020
MistmystGemPuzzle,SELECTED_5_TEXT,555,33,36372513,0x022b0021
MistmystGemPuzzle,SELECTED_6_TEXT,555,34,36372514,0x022b0022
MistmystGemPuzzle,SELECTED_1,555,35,36372515,0x022b0023
MistmystGemPuzzle,SELECTED_2,555,36,36372516,0x022b0024
MistmystGemPuzzle,SELECTED_3,555,37,36372517,0x022b0025
MistmystGemPuzzle,SELECTED_4,555,38,36372518,0x022b0026
MistmystGemPuzzle,SELECTED_5,555,39,36372519,0x022b0027
MistmystGemPuzzle,SELECTED_6,555,40,36372520,0x022b0028
ApothecaryPotions,UNIVERSE,556,0,36438016,0x022c0000
ApothecaryPotions,FRAME,556,1,36438017,0x022c0001
ApothecaryPotions,STRENGTH,556,2,36438018,0x022c0002
ApothecaryPotions,STRENGTH_GFX,556,3,36438019,0x022c0003
ApothecaryPotions,STRENGTH_PIC,556,4,36438020,0x022c0004
ApothecaryPotions,STRENGTH_TITLE,556,5,36438021,0x022c0005
ApothecaryPotions,STRENGTH_CONTENTS,556,6,36438022,0x022c0006
ApothecaryPotions,ENERGY,556,7,36438023,0x022c0007
ApothecaryPotions,ENERGY_GFX,556,8,36438024,0x022c0008
ApothecaryPotions,ENERGY_PIC,556,9,36438025,0x022c0009
ApothecaryPotions,ENERGY_TITLE,556,10,36438026,0x022c000a
ApothecaryPotions,ENERGY_CONTENTS,556,11,36438027,0x022c000b
ApothecaryPotions,ANTIPOISON,556,12,36438028,0x022c000c
ApothecaryPotions,ANTIPOISON_GFX,556,13,36438029,0x022c000d
ApothecaryPotions,ANTIPOISON_PIC,556,14,36438030,0x022c000e
ApothecaryPotions,ANTIPOISON_TITLE,556,15,36438031,0x022c000f
ApothecaryPotions,ANTIPOISON_CONTENTS,556,16,36438032,0x022c0010
LostProperty,ROOT_MODEL0,557,0,36503552,0x022d0000
LostProperty,ROOT_TEXT1,557,1,36503553,0x022d0001
LostProperty,LIST,557,2,36503554,0x022d0002
LostProperty,SCROLLBAR,557,3,36503555,0x022d0003
LostProperty,ROOT_GRAPHIC4,557,4,36503556,0x022d0004
TutorialDisplayname,UNIVERSE,558,0,36569088,0x022e0000
TutorialDisplayname,NOCLICK,558,1,36569089,0x022e0001
TutorialDisplayname,MAIN,558,2,36569090,0x022e0002
TutorialDisplayname,FRAME,558,3,36569091,0x022e0003
TutorialDisplayname,CONTENTS,558,4,36569092,0x022e0004
TutorialDisplayname,INFO,558,5,36569093,0x022e0005
TutorialDisplayname,HEADER,558,6,36569094,0x022e0006
TutorialDisplayname,NAME,558,7,36569095,0x022e0007
TutorialDisplayname,NAME_HIGHLIGHT,558,8,36569096,0x022e0008
TutorialDisplayname,BOX_MIDDLE,558,9,36569097,0x022e0009
TutorialDisplayname,BOX_LEFT,558,10,36569098,0x022e000a
TutorialDisplayname,BOX_RIGHT,558,11,36569099,0x022e000b
TutorialDisplayname,NAME_TEXT,558,12,36569100,0x022e000c
TutorialDisplayname,STATUS,558,13,36569101,0x022e000d
TutorialDisplayname,SUGGESTIONS,558,14,36569102,0x022e000e
TutorialDisplayname,SUGGESTION1,558,15,36569103,0x022e000f
TutorialDisplayname,SUGGESTION2,558,16,36569104,0x022e0010
TutorialDisplayname,SUGGESTION3,558,17,36569105,0x022e0011
TutorialDisplayname,LOOK_UP_NAME,558,18,36569106,0x022e0012
TutorialDisplayname,SET_NAME,558,19,36569107,0x022e0013
PatternCards,ROOT_RECT0,559,0,36634624,0x022f0000
PatternCards,ROOT_RECT1,559,1,36634625,0x022f0001
PatternCards,ROOT_RECT2,559,2,36634626,0x022f0002
PatternCards,ROOT_MODEL3,559,3,36634627,0x022f0003
PatternCards,ROOT_MODEL4,559,4,36634628,0x022f0004
PatternCards,BACKGROUNDS,559,5,36634629,0x022f0005
PatternCards,BACKGROUNDS_MODEL0,559,6,36634630,0x022f0006
PatternCards,BACKGROUNDS_MODEL1,559,7,36634631,0x022f0007
PatternCards,BACKGROUNDS_MODEL2,559,8,36634632,0x022f0008
PatternCards,BACKGROUNDS_MODEL3,559,9,36634633,0x022f0009
PatternCards,BACKGROUNDS_MODEL4,559,10,36634634,0x022f000a
PatternCards,BACKGROUNDS_MODEL5,559,11,36634635,0x022f000b
PatternCards,BACKGROUNDS_MODEL6,559,12,36634636,0x022f000c
PatternCards,BACKGROUNDS_MODEL7,559,13,36634637,0x022f000d
PatternCards,BACKGROUNDS_MODEL8,559,14,36634638,0x022f000e
PatternCards,BACKGROUNDS_MODEL9,559,15,36634639,0x022f000f
PatternCards,BACKGROUNDS_MODEL10,559,16,36634640,0x022f0010
PatternCards,BACKGROUNDS_MODEL11,559,17,36634641,0x022f0011
PatternCards,BACKGROUNDS_MODEL12,559,18,36634642,0x022f0012
PatternCards,BACKGROUNDS_MODEL13,559,19,36634643,0x022f0013
PatternCards,BACKGROUNDS_MODEL14,559,20,36634644,0x022f0014
PatternCards,CARD_0,559,21,36634645,0x022f0015
PatternCards,CARD_1,559,22,36634646,0x022f0016
PatternCards,CARD_2,559,23,36634647,0x022f0017
PatternCards,CARD_3,559,24,36634648,0x022f0018
PatternCards,CARD_4,559,25,36634649,0x022f0019
PatternCards,CARD_5,559,26,36634650,0x022f001a
PatternCards,CARD_6,559,27,36634651,0x022f001b
PatternCards,CARD_7,559,28,36634652,0x022f001c
PatternCards,CARD_8,559,29,36634653,0x022f001d
PatternCards,CARD_9,559,30,36634654,0x022f001e
PatternCards,CARD_10,559,31,36634655,0x022f001f
PatternCards,CARD_11,559,32,36634656,0x022f0020
PatternCards,CARD_12,559,33,36634657,0x022f0021
PatternCards,CARD_13,559,34,36634658,0x022f0022
PatternCards,CARD_14,559,35,36634659,0x022f0023
PatternCards,SHINE,559,36,36634660,0x022f0024
PatternCards,SHINE_MODEL0,559,37,36634661,0x022f0025
PatternCards,SHINE_MODEL1,559,38,36634662,0x022f0026
PatternCards,SHINE_MODEL2,559,39,36634663,0x022f0027
PatternCards,SHINE_MODEL3,559,40,36634664,0x022f0028
PatternCards,SHINE_MODEL4,559,41,36634665,0x022f0029
PatternCards,SHINE_MODEL5,559,42,36634666,0x022f002a
PatternCards,SHINE_MODEL6,559,43,36634667,0x022f002b
PatternCards,SHINE_MODEL7,559,44,36634668,0x022f002c
PatternCards,SHINE_MODEL8,559,45,36634669,0x022f002d
PatternCards,SHINE_MODEL9,559,46,36634670,0x022f002e
PatternCards,SHINE_MODEL10,559,47,36634671,0x022f002f
PatternCards,SHINE_MODEL11,559,48,36634672,0x022f0030
PatternCards,SHINE_MODEL12,559,49,36634673,0x022f0031
PatternCards,SHINE_MODEL13,559,50,36634674,0x022f0032
PatternCards,SHINE_MODEL14,559,51,36634675,0x022f0033
PatternCards,SELECT_0,559,52,36634676,0x022f0034
PatternCards,SELECT_1,559,53,36634677,0x022f0035
PatternCards,SELECT_2,559,54,36634678,0x022f0036
PatternCards,SELECT_3,559,55,36634679,0x022f0037
PatternCards,SELECT_4,559,56,36634680,0x022f0038
PatternCards,SELECT_5,559,57,36634681,0x022f0039
PatternCards,SELECT_6,559,58,36634682,0x022f003a
PatternCards,SELECT_7,559,59,36634683,0x022f003b
PatternCards,SELECT_8,559,60,36634684,0x022f003c
PatternCards,SELECT_9,559,61,36634685,0x022f003d
PatternCards,SELECT_10,559,62,36634686,0x022f003e
PatternCards,SELECT_11,559,63,36634687,0x022f003f
PatternCards,SELECT_12,559,64,36634688,0x022f0040
PatternCards,SELECT_13,559,65,36634689,0x022f0041
PatternCards,SELECT_14,559,66,36634690,0x022f0042
PatternCards,HINT,559,67,36634691,0x022f0043
PatternCards,CONFIRM,559,68,36634692,0x022f0044
CwsWarning9,ROOT_GRAPHIC0,560,0,36700160,0x02300000
CwsWarning9,ROOT_GRAPHIC1,560,1,36700161,0x02300001
CwsWarning9,ROOT_GRAPHIC2,560,2,36700162,0x02300002
CwsWarning9,ROOT_GRAPHIC3,560,3,36700163,0x02300003
CwsWarning9,ROOT_GRAPHIC4,560,4,36700164,0x02300004
CwsWarning9,ROOT_GRAPHIC5,560,5,36700165,0x02300005
CwsWarning9,ROOT_GRAPHIC6,560,6,36700166,0x02300006
CwsWarning9,ROOT_GRAPHIC7,560,7,36700167,0x02300007
CwsWarning9,ROOT_GRAPHIC8,560,8,36700168,0x02300008
CwsWarning9,ROOT_GRAPHIC9,560,9,36700169,0x02300009
CwsWarning9,ROOT_GRAPHIC10,560,10,36700170,0x0230000a
CwsWarning9,ROOT_GRAPHIC11,560,11,36700171,0x0230000b
CwsWarning9,CWS_CLOSE,560,12,36700172,0x0230000c
CwsWarning9,WARNING_TEXT,560,13,36700173,0x0230000d
CwsWarning9,CWS_TEST_WARNING,560,14,36700174,0x0230000e
CwsWarning9,ROOT_GRAPHIC15,560,15,36700175,0x0230000f
CwsWarning9,ROOT_GRAPHIC16,560,16,36700176,0x02300010
CwsWarning9,WARN1,560,17,36700177,0x02300011
CwsWarning9,WARN2,560,18,36700178,0x02300012
CwsWarning9,WARN3,560,19,36700179,0x02300013
CwsWarning9,CWS_TOGGLE_BUTTON,560,20,36700180,0x02300014
CwsWarning9,CWS_WARNING_LAYER,560,21,36700181,0x02300015
CwsWarning21,ROOT_GRAPHIC0,561,0,36765696,0x02310000
CwsWarning21,ROOT_GRAPHIC1,561,1,36765697,0x02310001
CwsWarning21,ROOT_GRAPHIC2,561,2,36765698,0x02310002
CwsWarning21,ROOT_GRAPHIC3,561,3,36765699,0x02310003
CwsWarning21,ROOT_GRAPHIC4,561,4,36765700,0x02310004
CwsWarning21,ROOT_GRAPHIC5,561,5,36765701,0x02310005
CwsWarning21,ROOT_GRAPHIC6,561,6,36765702,0x02310006
CwsWarning21,ROOT_GRAPHIC7,561,7,36765703,0x02310007
CwsWarning21,ROOT_GRAPHIC8,561,8,36765704,0x02310008
CwsWarning21,ROOT_GRAPHIC9,561,9,36765705,0x02310009
CwsWarning21,ROOT_GRAPHIC10,561,10,36765706,0x0231000a
CwsWarning21,ROOT_GRAPHIC11,561,11,36765707,0x0231000b
CwsWarning21,CWS_CLOSE,561,12,36765708,0x0231000c
CwsWarning21,WARNING_TEXT,561,13,36765709,0x0231000d
CwsWarning21,CWS_TEST_WARNING,561,14,36765710,0x0231000e
CwsWarning21,ROOT_GRAPHIC15,561,15,36765711,0x0231000f
CwsWarning21,ROOT_GRAPHIC16,561,16,36765712,0x02310010
CwsWarning21,WARN1,561,17,36765713,0x02310011
CwsWarning21,WARN2,561,18,36765714,0x02310012
CwsWarning21,WARN3,561,19,36765715,0x02310013
CwsWarning21,CWS_TOGGLE_BUTTON,561,20,36765716,0x02310014
CwsWarning21,CWS_WARNING_LAYER,561,21,36765717,0x02310015
CwsWarning2,ROOT_GRAPHIC0,562,0,36831232,0x02320000
CwsWarning2,ROOT_GRAPHIC1,562,1,36831233,0x02320001
CwsWarning2,ROOT_GRAPHIC2,562,2,36831234,0x02320002
CwsWarning2,ROOT_GRAPHIC3,562,3,36831235,0x02320003
CwsWarning2,ROOT_GRAPHIC4,562,4,36831236,0x02320004
CwsWarning2,ROOT_GRAPHIC5,562,5,36831237,0x02320005
CwsWarning2,ROOT_GRAPHIC6,562,6,36831238,0x02320006
CwsWarning2,ROOT_GRAPHIC7,562,7,36831239,0x02320007
CwsWarning2,ROOT_GRAPHIC8,562,8,36831240,0x02320008
CwsWarning2,ROOT_GRAPHIC9,562,9,36831241,0x02320009
CwsWarning2,ROOT_GRAPHIC10,562,10,36831242,0x0232000a
CwsWarning2,ROOT_GRAPHIC11,562,11,36831243,0x0232000b
CwsWarning2,CWS_CLOSE,562,12,36831244,0x0232000c
CwsWarning2,WARNING_TEXT,562,13,36831245,0x0232000d
CwsWarning2,CWS_TEST_WARNING,562,14,36831246,0x0232000e
CwsWarning2,ROOT_GRAPHIC15,562,15,36831247,0x0232000f
CwsWarning2,ROOT_GRAPHIC16,562,16,36831248,0x02320010
CwsWarning2,WARN1,562,17,36831249,0x02320011
CwsWarning2,WARN2,562,18,36831250,0x02320012
CwsWarning2,WARN3,562,19,36831251,0x02320013
CwsWarning2,CWS_TOGGLE_BUTTON,562,20,36831252,0x02320014
CwsWarning2,CWS_WARNING_LAYER,562,21,36831253,0x02320015
CwsWarning5,ROOT_GRAPHIC0,563,0,36896768,0x02330000
CwsWarning5,ROOT_GRAPHIC1,563,1,36896769,0x02330001
CwsWarning5,ROOT_GRAPHIC2,563,2,36896770,0x02330002
CwsWarning5,ROOT_GRAPHIC3,563,3,36896771,0x02330003
CwsWarning5,ROOT_GRAPHIC4,563,4,36896772,0x02330004
CwsWarning5,ROOT_GRAPHIC5,563,5,36896773,0x02330005
CwsWarning5,ROOT_GRAPHIC6,563,6,36896774,0x02330006
CwsWarning5,ROOT_GRAPHIC7,563,7,36896775,0x02330007
CwsWarning5,ROOT_GRAPHIC8,563,8,36896776,0x02330008
CwsWarning5,ROOT_GRAPHIC9,563,9,36896777,0x02330009
CwsWarning5,ROOT_GRAPHIC10,563,10,36896778,0x0233000a
CwsWarning5,ROOT_GRAPHIC11,563,11,36896779,0x0233000b
CwsWarning5,CWS_CLOSE,563,12,36896780,0x0233000c
CwsWarning5,WARNING_TEXT,563,13,36896781,0x0233000d
CwsWarning5,CWS_TEST_WARNING,563,14,36896782,0x0233000e
CwsWarning5,ROOT_GRAPHIC15,563,15,36896783,0x0233000f
CwsWarning5,ROOT_GRAPHIC16,563,16,36896784,0x02330010
CwsWarning5,WARN1,563,17,36896785,0x02330011
CwsWarning5,WARN2,563,18,36896786,0x02330012
CwsWarning5,WARN3,563,19,36896787,0x02330013
CwsWarning5,CWS_TOGGLE_BUTTON,563,20,36896788,0x02330014
CwsWarning5,CWS_WARNING_LAYER,563,21,36896789,0x02330015
CwsWarning23,ROOT_GRAPHIC0,564,0,36962304,0x02340000
CwsWarning23,ROOT_GRAPHIC1,564,1,36962305,0x02340001
CwsWarning23,ROOT_GRAPHIC2,564,2,36962306,0x02340002
CwsWarning23,ROOT_GRAPHIC3,564,3,36962307,0x02340003
CwsWarning23,ROOT_GRAPHIC4,564,4,36962308,0x02340004
CwsWarning23,ROOT_GRAPHIC5,564,5,36962309,0x02340005
CwsWarning23,ROOT_GRAPHIC6,564,6,36962310,0x02340006
CwsWarning23,ROOT_GRAPHIC7,564,7,36962311,0x02340007
CwsWarning23,ROOT_GRAPHIC8,564,8,36962312,0x02340008
CwsWarning23,ROOT_GRAPHIC9,564,9,36962313,0x02340009
CwsWarning23,ROOT_GRAPHIC10,564,10,36962314,0x0234000a
CwsWarning23,ROOT_GRAPHIC11,564,11,36962315,0x0234000b
CwsWarning23,CWS_CLOSE,564,12,36962316,0x0234000c
CwsWarning23,WARNING_TEXT,564,13,36962317,0x0234000d
CwsWarning23,CWS_TEST_WARNING,564,14,36962318,0x0234000e
CwsWarning23,ROOT_GRAPHIC15,564,15,36962319,0x0234000f
CwsWarning23,ROOT_GRAPHIC16,564,16,36962320,0x02340010
CwsWarning23,WARN1,564,17,36962321,0x02340011
CwsWarning23,WARN2,564,18,36962322,0x02340012
CwsWarning23,WARN3,564,19,36962323,0x02340013
CwsWarning23,CWS_TOGGLE_BUTTON,564,20,36962324,0x02340014
CwsWarning23,CWS_WARNING_LAYER,564,21,36962325,0x02340015
CwsWarning10,ROOT_GRAPHIC0,565,0,37027840,0x02350000
CwsWarning10,ROOT_GRAPHIC1,565,1,37027841,0x02350001
CwsWarning10,ROOT_GRAPHIC2,565,2,37027842,0x02350002
CwsWarning10,ROOT_GRAPHIC3,565,3,37027843,0x02350003
CwsWarning10,ROOT_GRAPHIC4,565,4,37027844,0x02350004
CwsWarning10,ROOT_GRAPHIC5,565,5,37027845,0x02350005
CwsWarning10,ROOT_GRAPHIC6,565,6,37027846,0x02350006
CwsWarning10,ROOT_GRAPHIC7,565,7,37027847,0x02350007
CwsWarning10,ROOT_GRAPHIC8,565,8,37027848,0x02350008
CwsWarning10,ROOT_GRAPHIC9,565,9,37027849,0x02350009
CwsWarning10,ROOT_GRAPHIC10,565,10,37027850,0x0235000a
CwsWarning10,ROOT_GRAPHIC11,565,11,37027851,0x0235000b
CwsWarning10,CWS_CLOSE,565,12,37027852,0x0235000c
CwsWarning10,WARNING_TEXT,565,13,37027853,0x0235000d
CwsWarning10,CWS_TEST_WARNING,565,14,37027854,0x0235000e
CwsWarning10,ROOT_GRAPHIC15,565,15,37027855,0x0235000f
CwsWarning10,ROOT_GRAPHIC16,565,16,37027856,0x02350010
CwsWarning10,WARN1,565,17,37027857,0x02350011
CwsWarning10,WARN2,565,18,37027858,0x02350012
CwsWarning10,WARN3,565,19,37027859,0x02350013
CwsWarning10,CWS_TOGGLE_BUTTON,565,20,37027860,0x02350014
CwsWarning10,CWS_WARNING_LAYER,565,21,37027861,0x02350015
CwsWarning6,ROOT_GRAPHIC0,566,0,37093376,0x02360000
CwsWarning6,ROOT_GRAPHIC1,566,1,37093377,0x02360001
CwsWarning6,ROOT_GRAPHIC2,566,2,37093378,0x02360002
CwsWarning6,ROOT_GRAPHIC3,566,3,37093379,0x02360003
CwsWarning6,ROOT_GRAPHIC4,566,4,37093380,0x02360004
CwsWarning6,ROOT_GRAPHIC5,566,5,37093381,0x02360005
CwsWarning6,ROOT_GRAPHIC6,566,6,37093382,0x02360006
CwsWarning6,ROOT_GRAPHIC7,566,7,37093383,0x02360007
CwsWarning6,ROOT_GRAPHIC8,566,8,37093384,0x02360008
CwsWarning6,ROOT_GRAPHIC9,566,9,37093385,0x02360009
CwsWarning6,ROOT_GRAPHIC10,566,10,37093386,0x0236000a
CwsWarning6,ROOT_GRAPHIC11,566,11,37093387,0x0236000b
CwsWarning6,CWS_CLOSE,566,12,37093388,0x0236000c
CwsWarning6,WARNING_TEXT,566,13,37093389,0x0236000d
CwsWarning6,CWS_TEST_WARNING,566,14,37093390,0x0236000e
CwsWarning6,ROOT_GRAPHIC15,566,15,37093391,0x0236000f
CwsWarning6,ROOT_GRAPHIC16,566,16,37093392,0x02360010
CwsWarning6,WARN1,566,17,37093393,0x02360011
CwsWarning6,WARN2,566,18,37093394,0x02360012
CwsWarning6,WARN3,566,19,37093395,0x02360013
CwsWarning6,CWS_TOGGLE_BUTTON,566,20,37093396,0x02360014
CwsWarning6,CWS_WARNING_LAYER,566,21,37093397,0x02360015
CwsWarning14,ROOT_GRAPHIC0,567,0,37158912,0x02370000
CwsWarning14,ROOT_GRAPHIC1,567,1,37158913,0x02370001
CwsWarning14,ROOT_GRAPHIC2,567,2,37158914,0x02370002
CwsWarning14,ROOT_GRAPHIC3,567,3,37158915,0x02370003
CwsWarning14,ROOT_GRAPHIC4,567,4,37158916,0x02370004
CwsWarning14,ROOT_GRAPHIC5,567,5,37158917,0x02370005
CwsWarning14,ROOT_GRAPHIC6,567,6,37158918,0x02370006
CwsWarning14,ROOT_GRAPHIC7,567,7,37158919,0x02370007
CwsWarning14,ROOT_GRAPHIC8,567,8,37158920,0x02370008
CwsWarning14,ROOT_GRAPHIC9,567,9,37158921,0x02370009
CwsWarning14,ROOT_GRAPHIC10,567,10,37158922,0x0237000a
CwsWarning14,ROOT_GRAPHIC11,567,11,37158923,0x0237000b
CwsWarning14,CWS_CLOSE,567,12,37158924,0x0237000c
CwsWarning14,WARNING_TEXT,567,13,37158925,0x0237000d
CwsWarning14,CWS_TEST_WARNING,567,14,37158926,0x0237000e
CwsWarning14,ROOT_GRAPHIC15,567,15,37158927,0x0237000f
CwsWarning14,ROOT_GRAPHIC16,567,16,37158928,0x02370010
CwsWarning14,WARN1,567,17,37158929,0x02370011
CwsWarning14,WARN2,567,18,37158930,0x02370012
CwsWarning14,WARN3,567,19,37158931,0x02370013
CwsWarning14,CWS_TOGGLE_BUTTON,567,20,37158932,0x02370014
CwsWarning14,CWS_WARNING_LAYER,567,21,37158933,0x02370015
CwsWarning3,ROOT_GRAPHIC0,568,0,37224448,0x02380000
CwsWarning3,ROOT_GRAPHIC1,568,1,37224449,0x02380001
CwsWarning3,ROOT_GRAPHIC2,568,2,37224450,0x02380002
CwsWarning3,ROOT_GRAPHIC3,568,3,37224451,0x02380003
CwsWarning3,ROOT_GRAPHIC4,568,4,37224452,0x02380004
CwsWarning3,ROOT_GRAPHIC5,568,5,37224453,0x02380005
CwsWarning3,ROOT_GRAPHIC6,568,6,37224454,0x02380006
CwsWarning3,ROOT_GRAPHIC7,568,7,37224455,0x02380007
CwsWarning3,ROOT_GRAPHIC8,568,8,37224456,0x02380008
CwsWarning3,ROOT_GRAPHIC9,568,9,37224457,0x02380009
CwsWarning3,ROOT_GRAPHIC10,568,10,37224458,0x0238000a
CwsWarning3,ROOT_GRAPHIC11,568,11,37224459,0x0238000b
CwsWarning3,CWS_CLOSE,568,12,37224460,0x0238000c
CwsWarning3,WARNING_TEXT,568,13,37224461,0x0238000d
CwsWarning3,CWS_TEST_WARNING,568,14,37224462,0x0238000e
CwsWarning3,ROOT_GRAPHIC15,568,15,37224463,0x0238000f
CwsWarning3,ROOT_GRAPHIC16,568,16,37224464,0x02380010
CwsWarning3,WARN1,568,17,37224465,0x02380011
CwsWarning3,WARN2,568,18,37224466,0x02380012
CwsWarning3,WARN3,568,19,37224467,0x02380013
CwsWarning3,CWS_TOGGLE_BUTTON,568,20,37224468,0x02380014
CwsWarning3,CWS_WARNING_LAYER,568,21,37224469,0x02380015
CwsWarning16,ROOT_GRAPHIC0,569,0,37289984,0x02390000
CwsWarning16,ROOT_GRAPHIC1,569,1,37289985,0x02390001
CwsWarning16,ROOT_GRAPHIC2,569,2,37289986,0x02390002
CwsWarning16,ROOT_GRAPHIC3,569,3,37289987,0x02390003
CwsWarning16,ROOT_GRAPHIC4,569,4,37289988,0x02390004
CwsWarning16,ROOT_GRAPHIC5,569,5,37289989,0x02390005
CwsWarning16,ROOT_GRAPHIC6,569,6,37289990,0x02390006
CwsWarning16,ROOT_GRAPHIC7,569,7,37289991,0x02390007
CwsWarning16,ROOT_GRAPHIC8,569,8,37289992,0x02390008
CwsWarning16,ROOT_GRAPHIC9,569,9,37289993,0x02390009
CwsWarning16,ROOT_GRAPHIC10,569,10,37289994,0x0239000a
CwsWarning16,ROOT_GRAPHIC11,569,11,37289995,0x0239000b
CwsWarning16,CWS_CLOSE,569,12,37289996,0x0239000c
CwsWarning16,WARNING_TEXT,569,13,37289997,0x0239000d
CwsWarning16,CWS_TEST_WARNING,569,14,37289998,0x0239000e
CwsWarning16,ROOT_GRAPHIC15,569,15,37289999,0x0239000f
CwsWarning16,ROOT_GRAPHIC16,569,16,37290000,0x02390010
