id,name,runelite_const,config_name,combat_level,size,on_minimap,is_follower,ops,stat_attack,stat_defence,stat_strength,stat_hitpoints,stat_ranged,stat_magic,varbit_id,varp_id,multi_children,category,params
6946,null,PMOD_TOWN_CRIER_KINGSTOWN,pmod_town_crier_kingstown,0,1,1,0,,1,1,1,1,1,1,12296,,"[-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10887,10887,10887,10887,10887,-1]",259,
6947,Farmer,HOSIDIUS_DRUNKEN_FARMER_BOSS_1,hosidius_drunken_farmer_boss_1,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,931,
6948,Farmer,HOSIDIUS_DRUNKEN_FARMER_BOSS_2,hosidius_drunken_farmer_boss_2,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,931,
6949,Farmer,HOSIDIUS_DRUNKEN_FARMER_1,hosidius_drunken_farmer_1,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,932,
6950,Farmer,HOSIDIUS_DRUNKEN_FARMER_2,hosidius_drunken_farmer_2,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,932,
6951,Farmer,HOSIDIUS_DRUNKEN_FARMER_3,hosidius_drunken_farmer_3,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,932,
6952,Farmer,HOSIDIUS_DRUNKEN_FARMER_4,hosidius_drunken_farmer_4,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,932,
6953,Golova,HOSIDIUS_BARTENDER_1,hosidius_bartender_1,0,1,1,0,Talk-to|Trade,1,1,1,1,1,1,,,,0,
6954,Richard,HOSIDIUS_BARTENDER_2,hosidius_bartender_2,0,1,1,0,Talk-to|Trade,1,1,1,1,1,1,,,,0,
6955,Father Jean,HOSIDIUS_CLERIC,hosidius_cleric,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6956,Monk,HOSIDIUS_MONK,hosidius_monk,5,1,1,0,Talk-to|Attack,2,3,2,15,1,1,,,,0,"{""26"":2}"
6957,Dale,HOSIDIUS_CHIEF_FARMER,hosidius_chief_farmer,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6958,null,ELIAS_WHITE_JOLLY_BOAR,elias_white_jolly_boar,1,1,1,0,,1,1,1,1,1,1,9658,,"[12610,-1]",922,
6959,Farmer,HOSIDIUS_FARMER_FARMING1,hosidius_farmer_farming1,0,1,1,0,,1,1,1,1,1,1,,,,498,
6960,Farmer,HOSIDIUS_FARMER_FARMING2,hosidius_farmer_farming2,0,1,1,0,,1,1,1,1,1,1,,,,498,
6961,Farmer,HOSIDIUS_FARMER_FARMING3,hosidius_farmer_farming3,0,1,1,0,,1,1,1,1,1,1,,,,498,
6962,Farmer Hayfield,HOSIDIUS_PRIVATE_GARDENER,hosidius_private_gardener,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,922,
6963,Frankie,PISCARILIUS_FISH_TRADER,piscarilius_fish_trader,0,1,1,0,Talk-to|Trade,1,1,1,1,1,1,,,,0,
6964,Tynan,PISCARILIUS_FISHING_SUPPLIES_TRADER,piscarilius_fishing_supplies_trader,0,1,1,0,Talk-to|Trade,1,1,1,1,1,1,,,,0,
6965,Nicholas,PISCARILIUS_GRUB_HUNTER,piscarilius_grub_hunter,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,"{""14"":10}"
6966,Dockmaster,PISCARILIUS_DOCKMASTER,piscarilius_dockmaster,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6967,Dock worker,PISCARILIUS_DOCKWORKER_REPAIR,piscarilius_dockworker_repair,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,"{""14"":10}"
6968,Dock worker,PISCARILIUS_DOCKWORKER_DELIVER,piscarilius_dockworker_deliver,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6969,Banker,PISCARILIUS_BANKER_1,piscarilius_banker_1,0,1,1,0,Talk-to|Bank|Collect,1,1,1,1,1,1,,,,249,
6970,Banker,PISCARILIUS_BANKER_2,piscarilius_banker_2,0,1,1,0,Talk-to|Bank|Collect,1,1,1,1,1,1,,,,249,
6971,Captain Khaled,PISCARILIUS_CAPTAIN_KHALED_DEFAULT,piscarilius_captain_khaled_default,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6972,Captain Khaled,PISCARILIUS_CAPTAIN_KHALED_TASK,piscarilius_captain_khaled_task,0,1,1,0,Talk-to|Task,1,1,1,1,1,1,,,,0,
6973,Patrolman,PISCARILIUS_PATROLMAN_NW_1,piscarilius_patrolman_nw_1,0,1,1,0,,1,1,1,1,1,1,,,,934,
6974,Patrolman,PISCARILIUS_PATROLMAN_NW_2,piscarilius_patrolman_nw_2,0,1,1,0,,1,1,1,1,1,1,,,,934,
6975,Patrolman,PISCARILIUS_PATROLMAN_N_1,piscarilius_patrolman_n_1,0,1,1,0,,1,1,1,1,1,1,,,,934,
6976,Patrolwoman,PISCARILIUS_PATROLMAN_N_2,piscarilius_patrolman_n_2,0,1,1,0,,1,1,1,1,1,1,,,,934,
6977,Patrolman,PISCARILIUS_PATROLMAN_N_3,piscarilius_patrolman_n_3,0,1,1,0,,1,1,1,1,1,1,,,,934,
6978,Patrolwoman,PISCARILIUS_PATROLMAN_S_1,piscarilius_patrolman_s_1,0,1,1,0,,1,1,1,1,1,1,,,,934,
6979,Patrolman,PISCARILIUS_PATROLMAN_SW_1,piscarilius_patrolman_sw_1,0,1,1,0,,1,1,1,1,1,1,,,,934,
6980,Patrolman,PISCARILIUS_PATROLMAN_IDLE,piscarilius_patrolman_idle,0,1,1,0,,1,1,1,1,1,1,,,,934,
6981,Fisherman,PISCARILIUS_FISHERMAN,piscarilius_fisherman,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6982,Poor looking man,PISCARILIUS_POOR_CITIZEN,piscarilius_poor_citizen,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6983,Poor looking man,PISCARILIUS_POOR_CITIZEN_2,piscarilius_poor_citizen_2,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6984,Poor looking woman,PISCARILIUS_POOR_CITIZEN_FEMALE,piscarilius_poor_citizen_female,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6985,Poor looking woman,PISCARILIUS_POOR_CITIZEN_FEMALE_2,piscarilius_poor_citizen_female_2,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6986,Leenz,PISCARILIUS_GENERALSTORE_KEEPER,piscarilius_generalstore_keeper,0,1,1,0,Talk-to|Trade,1,1,1,1,1,1,,,,0,
6987,Man,ZEAH_MAN,zeah_man,2,1,1,0,Talk-to|Attack|Pickpocket,1,1,1,7,1,1,,,,266,"{""5"":-21,""6"":-21,""7"":-21,""8"":-21,""26"":2}"
6988,Man,ZEAH_MAN2,zeah_man2,2,1,1,0,Talk-to|Attack|Pickpocket,1,1,1,7,1,1,,,,266,"{""5"":-21,""6"":-21,""7"":-21,""8"":-21,""26"":2}"
6989,Man,ZEAH_MAN3,zeah_man3,2,1,1,0,Talk-to|Attack|Pickpocket,1,1,1,7,1,1,,,,266,"{""5"":-21,""6"":-21,""7"":-21,""8"":-21,""26"":2}"
6990,Woman,ZEAH_WOMAN,zeah_woman,2,1,1,0,Talk-to|Attack|Pickpocket,1,1,1,7,1,1,,,,492,"{""5"":-21,""6"":-21,""7"":-21,""8"":-21,""26"":2}"
6991,Woman,ZEAH_WOMAN2,zeah_woman2,2,1,1,0,Talk-to|Attack|Pickpocket,1,1,1,7,1,1,,,,492,"{""5"":-21,""6"":-21,""7"":-21,""8"":-21,""26"":2}"
6992,Woman,ZEAH_WOMAN3,zeah_woman3,2,1,1,0,Talk-to|Attack|Pickpocket,1,1,1,7,1,1,,,,492,"{""5"":-21,""6"":-21,""7"":-21,""8"":-21,""26"":2}"
6993,Pirate,ZEAH_PIRATE1,zeah_pirate1,23,1,1,0,Talk-to|Attack,20,20,20,20,1,1,,,,0,"{""50"":120,""5"":0,""6"":1,""7"":0,""26"":1,""10"":9,""14"":4}"
6994,Pirate,ZEAH_PIRATE2,zeah_pirate2,23,1,1,0,Talk-to|Attack,21,21,21,20,1,1,,,,0,"{""50"":120,""5"":3,""6"":2,""7"":0,""26"":1,""10"":10,""14"":5}"
6995,Pirate,ZEAH_PIRATE3,zeah_pirate3,23,1,1,0,Talk-to|Attack,20,20,20,20,1,1,,,,0,"{""50"":120,""5"":0,""6"":1,""7"":0,""26"":1,""10"":9,""14"":4}"
6996,Mugger,ZEAH_MUGGER,zeah_mugger,6,1,1,0,Attack,5,5,5,8,1,1,,,,1944,"{""26"":2,""10"":-21}"
6997,Dark wizard,ZEAH_DOCK_DARK_WIZARD,zeah_dock_dark_wizard,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6998,Pirate,ZEAH_DOCK_PIRATE1,zeah_dock_pirate1,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6999,Port Official,ZEAH_DOCK_PARKING_ATTENDANT,zeah_dock_parking_attendant,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7000,Captain Janaway,ZEAH_DOCK_CAPTAIN_JANAWAY,zeah_dock_captain_janaway,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7001,Port worker,ZEAH_DOCK_WORKER,zeah_dock_worker,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7002,Mark,ZEAH_DOCK_PASSENGER_01,zeah_dock_passenger_01,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7003,Cheryl,ZEAH_DOCK_PASSENGER_02,zeah_dock_passenger_02,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7004,Charles,ZEAH_DOCK_PASSENGER_03,zeah_dock_passenger_03,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7005,Sarah,ZEAH_DOCK_PASSENGER_04,zeah_dock_passenger_04,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7006,Darren,ZEAH_DOCK_PASSENGER_05,zeah_dock_passenger_05,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7007,Melvin,ZEAH_DOCK_PASSENGER_06,zeah_dock_passenger_06,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7008,Simon,ZEAH_DOCK_PASSENGER_07,zeah_dock_passenger_07,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7009,Andrea,ZEAH_DOCK_PASSENGER_08,zeah_dock_passenger_08,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7010,Elizabeth,ZEAH_DOCK_PASSENGER_09,zeah_dock_passenger_09,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7011,Lorraine,ZEAH_DOCK_PASSENGER_10,zeah_dock_passenger_10,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7012,Ross and Ben,ZEAH_DOCK_PASSENGER_11,zeah_dock_passenger_11,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7013,Dobwinkle,ZEAH_DOCK_PASSENGER_12,zeah_dock_passenger_12,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7014,Alexander,ZEAH_DOCK_PASSENGER_13,zeah_dock_passenger_13,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7015,Charlie Brown,ZEAH_DOCK_RNG_MONK,zeah_dock_rng_monk,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7016,null,ASTEROS_ARCEUUS,asteros_arceuus,1,1,1,0,,1,1,1,1,1,1,12296,,"[10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,10889,-1]",0,
7017,null,AKD_MARTIN_HOLT_KINGSTOWN,akd_martin_holt_kingstown,1,1,1,0,,1,1,1,1,1,1,12296,,"[10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,10890,-1,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,-1]",0,
7018,Reanimated goblin,ARCEUUS_REANIMATED_GOBLIN,arceuus_reanimated_goblin,0,1,1,0,Attack,1,1,1,5,1,1,,,,935,"{""50"":2,""5"":-15,""6"":-15,""7"":-15,""8"":-15,""10"":-15,""46"":-1}"
7019,Reanimated monkey,ARCEUUS_REANIMATED_MONKEY,arceuus_reanimated_monkey,0,1,1,0,Attack,2,2,3,5,1,1,,,,935,"{""50"":1,""26"":2,""46"":-1}"
7020,Reanimated imp,ARCEUUS_REANIMATED_IMP,arceuus_reanimated_imp,0,1,1,0,Attack,1,1,1,5,1,1,,,,935,"{""5"":-42,""6"":-42,""7"":-42,""8"":-42,""26"":0,""10"":-37,""46"":-1}"
7021,Reanimated minotaur,ARCEUUS_REANIMATED_MINOTAUR,arceuus_reanimated_minotaur,0,1,1,0,Attack,12,10,10,10,1,1,,,,935,"{""50"":76,""5"":-21,""6"":-21,""7"":-21,""8"":-21,""26"":2,""46"":-1}"
7022,Reanimated scorpion,ARCEUUS_REANIMATED_SCORPION,arceuus_reanimated_scorpion,0,2,1,0,Attack,11,11,12,15,1,1,,,,935,"{""50"":7,""5"":5,""6"":15,""7"":15,""26"":0,""46"":-1}"
7023,Reanimated bear,ARCEUUS_REANIMATED_BEAR,arceuus_reanimated_bear,0,2,1,0,Attack,17,15,18,15,1,1,,,,935,"{""50"":13,""26"":1,""46"":-1}"
7024,Reanimated unicorn,ARCEUUS_REANIMATED_UNICORN,arceuus_reanimated_unicorn,0,2,1,0,Attack,11,13,13,15,1,1,,,,935,"{""26"":0,""46"":-1}"
7025,Reanimated dog,ARCEUUS_REANIMATED_DOG,arceuus_reanimated_dog,0,1,1,0,Attack,53,54,54,35,1,1,,,,935,"{""50"":22,""26"":0,""46"":-1}"
7026,Reanimated chaos druid,ARCEUUS_REANIMATED_CHAOSDRUID,arceuus_reanimated_chaosdruid,0,1,1,0,Attack,8,12,8,35,1,10,,,,935,"{""50"":110,""26"":2,""46"":-1}"
7027,Reanimated giant,ARCEUUS_REANIMATED_GIANT,arceuus_reanimated_giant,0,2,1,0,Attack,18,26,22,35,1,1,,,,935,"{""50"":14,""26"":2,""10"":16,""14"":6,""46"":-1}"
7028,Reanimated ogre,ARCEUUS_REANIMATED_OGRE,arceuus_reanimated_ogre,0,2,1,0,Attack,43,43,43,35,1,1,,,,935,"{""50"":20,""26"":2,""10"":20,""14"":6,""46"":-1}"
7029,Reanimated elf,ARCEUUS_REANIMATED_ELF,arceuus_reanimated_elf,0,1,1,0,Attack,95,80,95,35,1,1,,,,935,"{""50"":56,""5"":5,""6"":20,""7"":40,""8"":60,""26"":2,""46"":-1}"
7030,Reanimated troll,ARCEUUS_REANIMATED_TROLL,arceuus_reanimated_troll,0,1,1,0,Attack,40,40,75,35,1,1,,,,935,"{""50"":18,""7"":10,""8"":200,""26"":2,""10"":20,""46"":-1}"
7031,Reanimated horror,ARCEUUS_REANIMATED_HORROR,arceuus_reanimated_horror,0,2,1,0,Attack,70,55,70,35,1,1,,,,935,"{""50"":81,""26"":2,""46"":-1}"
7032,Reanimated kalphite,ARCEUUS_REANIMATED_KALPHITE,arceuus_reanimated_kalphite,0,4,1,0,Attack,110,110,110,35,1,1,,,,935,"{""50"":53,""5"":25,""6"":25,""7"":5,""8"":50,""1353"":1,""46"":-1}"
7033,Reanimated dagannoth,ARCEUUS_REANIMATED_DAGANNOTH,arceuus_reanimated_dagannoth,0,1,1,0,Attack,78,81,78,35,50,1,,,,935,"{""50"":35,""26"":0,""46"":-1}"
7034,Reanimated bloodveld,ARCEUUS_REANIMATED_BLOODVELD,arceuus_reanimated_bloodveld,0,2,1,0,Attack,75,30,45,35,1,1,,,,935,"{""50"":48,""26"":5,""46"":-1}"
7035,Reanimated TzHaar,ARCEUUS_REANIMATED_TZHAAR,arceuus_reanimated_tzhaar,0,1,1,0,Attack,120,120,140,35,1,40,,,,935,"{""50"":96,""46"":-1}"
7036,Reanimated demon,ARCEUUS_REANIMATED_DEMON,arceuus_reanimated_demon,0,2,1,0,Attack,68,71,70,35,1,1,,,,935,"{""50"":28,""8"":-10,""26"":1,""46"":-1}"
7037,Reanimated aviansie,ARCEUUS_REANIMATED_AVIANSIE,arceuus_reanimated_aviansie,0,2,1,0,Attack,71,70,1,35,1,1,,,,935,"{""50"":94,""26"":1,""14"":5,""46"":-1}"
7038,Reanimated abyssal,ARCEUUS_REANIMATED_ABYSSAL,arceuus_reanimated_abyssal,0,1,1,0,Attack,97,135,67,35,1,1,,,,935,"{""50"":42,""5"":20,""6"":20,""7"":20,""26"":0,""46"":-1}"
7039,Reanimated dragon,ARCEUUS_REANIMATED_DRAGON,arceuus_reanimated_dragon,0,5,1,0,Attack,68,68,68,35,1,68,,,,935,"{""5"":0,""6"":40,""7"":40,""8"":30,""26"":1,""190"":1,""46"":-1}"
7040,Clerris,ARCEUUS_ESSENCEBUYER,arceuus_essencebuyer,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7041,Okina,ARCEUUS_BLOODGUARDIAN,arceuus_bloodguardian,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,922,
7042,Aretha,ARCEUUS_SOULGUARDIAN,arceuus_soulguardian,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7043,Sister Soul Jar,SISTER_SOUL_JAR,sister_soul_jar,0,1,1,0,,1,1,1,1,1,1,,,,0,
7044,Logosia,ARCEUUS_LIBRARY_LIBRARIAN,arceuus_library_librarian,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7045,Biblia,ARCEUUS_LIBRARY_ASSISTANT,arceuus_library_assistant,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7046,Horphis,ARCEUUS_LIBRARY_CUSTOMER_1,arceuus_library_customer_1,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7047,Villia,ARCEUUS_LIBRARY_CUSTOMER_2,arceuus_library_customer_2,0,1,1,0,Talk-to|Help,1,1,1,1,1,1,,,,0,
7048,Professor Gracklebone,ARCEUUS_LIBRARY_CUSTOMER_3,arceuus_library_customer_3,0,1,1,0,Talk-to|Help,1,1,1,1,1,1,,,,0,
7049,Sam,ARCEUUS_LIBRARY_CUSTOMER_4,arceuus_library_customer_4,0,1,1,0,Talk-to|Help,1,1,1,1,1,1,,,,0,
7050,Tyss,ARCEUUS_DARKGUARDIAN,arceuus_darkguardian,0,1,1,0,Talk-to|Spellbook,1,1,1,1,1,1,,,,0,
7051,Trossa,ARCEUUS_FAIRYRING_CURATOR,arceuus_fairyring_curator,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7052,Tower Mage,ARCEUUS_TOWERGUARDIAN,arceuus_towerguardian,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,922,
7053,Rassain,ARCEUUS_BARTENDER,arceuus_bartender,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7054,Mofina,ARCEUUS_CLERIC,arceuus_cleric,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7055,Novice,ARCEUUS_NOVICE,arceuus_novice,0,1,1,0,,1,1,1,1,1,1,,,,0,
7056,Regath,ARCEUUS_GENERALSTORE,arceuus_generalstore,0,1,1,0,Talk-to|Trade,1,1,1,1,1,1,,,,0,
7057,Banker,ARCEUUS_BANKER_1_WEST,arceuus_banker_1_west,0,1,1,0,Talk-to|Bank|Collect,1,1,1,1,1,1,,,,249,
7058,Banker,ARCEUUS_BANKER_1_EAST,arceuus_banker_1_east,0,1,1,0,Talk-to|Bank|Collect,1,1,1,1,1,1,,,,249,
7059,Banker,ARCEUUS_BANKER_2_WEST,arceuus_banker_2_west,0,1,1,0,Talk-to|Bank|Collect,1,1,1,1,1,1,,,,249,
7060,Banker,ARCEUUS_BANKER_2_EAST,arceuus_banker_2_east,0,1,1,0,Talk-to|Bank|Collect,1,1,1,1,1,1,,,,249,
7061,Batt Mellamy,ARCEUUS_PETBAT,arceuus_petbat,0,2,1,0,,1,1,1,1,1,1,,,,296,
7062,Freald,ARCEUUS_PETBAT_OWNER,arceuus_petbat_owner,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7063,Cob,COB_THE_BAT,cob_the_bat,0,1,1,0,,1,1,1,1,1,1,,,,296,
7064,Dark wizard,ARCEUUS_DARKWIZARD_READING,arceuus_darkwizard_reading,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,936,
7065,Dark wizard,ARCEUUS_DARKWIZARD_READING_NOTALK,arceuus_darkwizard_reading_notalk,0,1,1,0,,1,1,1,1,1,1,,,,936,
7066,Wizard,ARCEUUS_WIZARD_READING,arceuus_wizard_reading,0,1,1,0,,1,1,1,1,1,1,,,,936,
7067,Wizard,ARCEUUS_WIZARD_VISITOR,arceuus_wizard_visitor,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7068,Ouditor,ARCEUUS_RESEARCHER,arceuus_researcher,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7069,Smoggy,LOVAKENGJ_CHARCOAL_KEEPER,lovakengj_charcoal_keeper,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7070,null,LOVAKENGJ_SULPHUR_GAS,lovakengj_sulphur_gas,0,2,0,0,,1,1,1,1,1,1,,,,0,
7071,Toothy,LOVAKENGJ_SULPHUR_KEEPER,lovakengj_sulphur_keeper,0,1,1,0,Talk-to|Trade,1,1,1,1,1,1,,,,0,
7072,Operator,LOVAKENGJ_BLAST_OREGUARD,lovakengj_blast_oreguard,0,1,1,0,Talk-to|Collect,1,1,1,1,1,1,,,,0,
7073,Operator,LOVAKENGJ_BLAST_HOPPERGUARD,lovakengj_blast_hopperguard,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7074,<col=ff9040>Blasted ore</col>,LOVAKENGJ_BLASTED_ORE,lovakengj_blasted_ore,0,1,0,0,,1,1,1,1,1,1,,,,0,
7075,Mine supervisor,LOVAKENGJ_MINE_SUPERVISOR_1,lovakengj_mine_supervisor_1,0,1,1,0,,1,1,1,1,1,1,,,,0,
7076,Mine supervisor,LOVAKENGJ_MINE_SUPERVISOR_2,lovakengj_mine_supervisor_2,0,1,1,0,,1,1,1,1,1,1,,,,0,
7077,Banker,LOVAKENGJ_BANKER_F_WEST,lovakengj_banker_f_west,0,1,1,0,Talk-to|Bank|Collect,1,1,1,1,1,1,,,,249,
7078,Banker,LOVAKENGJ_BANKER_F_NORTH,lovakengj_banker_f_north,0,1,1,0,Talk-to|Bank|Collect,1,1,1,1,1,1,,,,249,
7079,Banker,LOVAKENGJ_BANKER_F_EAST,lovakengj_banker_f_east,0,1,1,0,Talk-to|Bank|Collect,1,1,1,1,1,1,,,,249,
7080,Banker,LOVAKENGJ_BANKER_F_SOUTH,lovakengj_banker_f_south,0,1,1,0,Talk-to|Bank|Collect,1,1,1,1,1,1,,,,249,
7081,Banker,LOVAKENGJ_BANKER_M_EAST,lovakengj_banker_m_east,0,1,1,0,Talk-to|Bank|Collect,1,1,1,1,1,1,,,,249,
7082,Banker,LOVAKENGJ_BANKER_M_SOUTH,lovakengj_banker_m_south,0,1,1,0,Talk-to|Bank|Collect,1,1,1,1,1,1,,,,249,
7083,null,VMQ1_GUARD_4,vmq1_guard_4,1,1,1,0,,1,1,1,1,1,1,9636,,"[-1,12677,12678,12679,-1]",1896,
7084,null,VMQ1_GUARD_5,vmq1_guard_5,1,1,1,0,,1,1,1,1,1,1,9637,,"[-1,12680,12681,12682,-1]",1896,
7085,null,VMQ1_GUARD_6,vmq1_guard_6,1,1,1,0,,1,1,1,1,1,1,9640,,"[-1,12683,12684,12685,-1]",1896,
7086,null,VMQ1_GUARD_7,vmq1_guard_7,1,1,1,0,,1,1,1,1,1,1,9641,,"[-1,12686,12687,12688,-1]",1896,
7087,null,VMQ1_GUARD_8,vmq1_guard_8,1,1,1,0,,1,1,1,1,1,1,9642,,"[-1,12689,12690,12691,-1]",1896,
7088,Munty,LOVAKENGJ_GENERALSTORE,lovakengj_generalstore,0,1,1,0,Talk-to|Trade,1,1,1,1,1,1,,,,0,
7089,Moggy,LOVAKENGJ_CHARCOAL_MOTHER,lovakengj_charcoal_mother,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
7090,Fuggy,LOVAKENGJ_BARTENDER,lovakengj_bartender,0,1,1,0,Talk-to|Trade,1,1,1,1,1,1,,,,0,
7091,Miner,LOVAKENGJ_DRUNKARD_BOSS,lovakengj_drunkard_boss,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,931,
7092,Miner,LOVAKENGJ_DRUNKARD_SUB_1,lovakengj_drunkard_sub_1,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,932,
7093,Miner,LOVAKENGJ_DRUNKARD_SUB_2,lovakengj_drunkard_sub_2,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,932,
7094,Miner,LOVAKENGJ_DRUNKARD_SUB_3,lovakengj_drunkard_sub_3,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,932,
7095,Tortured gorilla,MM2_TORTURED_GORILLA_LAB,mm2_tortured_gorilla_lab,142,2,1,0,Attack,60,110,80,110,1,110,,,,941,
7096,Tortured gorilla,MM2_TORTURED_GORILLA_LAB_DEFEATED,mm2_tortured_gorilla_lab_defeated,142,2,1,0,,60,110,80,110,1,110,,,,941,
7097,Tortured gorilla,MM2_TORTURED_GORILLA_STRONGHOLD,mm2_tortured_gorilla_stronghold,142,2,1,0,Attack,180,110,90,110,1,110,,,,942,"{""10"":123,""46"":532}"
