id,name,runelite_const,config_name,size_x,size_y,ops,blocks_projectile,obstructs_ground,wall_or_door,varbit_id,varp_id,multi_children,category,map_scene_id
35043,null,SOTE_WARPED_LIBRARY_BOOKCASE_LVL3_02_AMLODD_LOWER,sote_warped_library_bookcase_lvl3_02_amlodd_lower,2,1,,1,0,0,,,,0,
35044,null,SOTE_WARPED_LIBRARY_BOOKCASE_LVL3_02_AMLODD_UPPER,sote_warped_library_bookcase_lvl3_02_amlodd_upper,2,1,,1,0,0,,,,0,
35045,null,SOTE_WARPED_LIBRARY_BOOKCASE_LVL3_03,sote_warped_library_bookcase_lvl3_03,2,1,,1,0,0,,,,0,
35046,null,SOTE_WARPED_LIBRARY_BOOKCASE_LVL3_03_AMLODD_LOWER,sote_warped_library_bookcase_lvl3_03_amlodd_lower,2,1,,1,0,0,,,,0,
35047,null,SOTE_WARPED_LIBRARY_BOOKCASE_LVL3_03_AMLODD_UPPER,sote_warped_library_bookcase_lvl3_03_amlodd_upper,2,1,,1,0,0,,,,0,
35048,null,SOTE_WARPED_LIBRARY_BOOKCASE_LVL3_04,sote_warped_library_bookcase_lvl3_04,2,1,,1,0,0,,,,0,
35049,null,SOTE_WARPED_LIBRARY_BOOKCASE_LVL3_04_AMLODD_LOWER,sote_warped_library_bookcase_lvl3_04_amlodd_lower,2,1,,1,0,0,,,,0,
35050,null,SOTE_WARPED_LIBRARY_BOOKCASE_LVL3_04_AMLODD_UPPER,sote_warped_library_bookcase_lvl3_04_amlodd_upper,2,1,,1,0,0,,,,0,
35051,null,SOTE_WARPED_LIBRARY_BOOKCASE_LVL3_05,sote_warped_library_bookcase_lvl3_05,2,1,,1,0,0,,,,0,
35052,null,SOTE_WARPED_LIBRARY_BOOKCASE_LVL3_05_AMLODD_LOWER,sote_warped_library_bookcase_lvl3_05_amlodd_lower,2,1,,1,0,0,,,,0,
35053,null,SOTE_WARPED_LIBRARY_BOOKCASE_LVL3_05_AMLODD_UPPER,sote_warped_library_bookcase_lvl3_05_amlodd_upper,2,1,,1,0,0,,,,0,
35054,null,SOTE_WARPED_LIBRARY_BOOKCASE_LVL3_06,sote_warped_library_bookcase_lvl3_06,2,1,,1,0,0,,,,0,
35055,null,SOTE_WARPED_LIBRARY_BOOKCASE_LVL3_06_AMLODD_LOWER,sote_warped_library_bookcase_lvl3_06_amlodd_lower,2,1,,1,0,0,,,,0,
35056,null,SOTE_WARPED_LIBRARY_BOOKCASE_LVL3_06_AMLODD_UPPER,sote_warped_library_bookcase_lvl3_06_amlodd_upper,2,1,,1,0,0,,,,0,
35057,null,SOTE_WARPED_LIBRARY_PILLAR_LVL3_01,sote_warped_library_pillar_lvl3_01,1,1,,1,0,0,,,,0,
35058,null,SOTE_WARPED_LIBRARY_PILLAR_LVL3_02,sote_warped_library_pillar_lvl3_02,1,1,,1,0,0,,,,0,
35059,null,SOTE_WARPED_LIBRARY_PILLAR_LVL3_03,sote_warped_library_pillar_lvl3_03,1,1,,1,0,0,,,,0,
35060,null,SOTE_WARPED_LIBRARY_PILLAR_LVL3_04,sote_warped_library_pillar_lvl3_04,1,1,,1,0,0,,,,0,
35061,null,SOTE_WARPED_LIBRARY_PILLAR_LVL3_05,sote_warped_library_pillar_lvl3_05,1,1,,1,0,0,,,,0,
35062,null,SOTE_WARPED_LIBRARY_PILLAR_LVL3_06,sote_warped_library_pillar_lvl3_06,1,1,,1,0,0,,,,0,
35063,null,SOTE_WARPED_LIBRARY_PILLAR_LVL3_07,sote_warped_library_pillar_lvl3_07,1,1,,1,0,0,,,,0,
35064,null,SOTE_WARPED_LIBRARY_PILLAR_LVL3_08,sote_warped_library_pillar_lvl3_08,1,1,,1,0,0,,,,0,
35065,null,SOTE_WARPED_LIBRARY_PILLAR_LIGHT_LVL3,sote_warped_library_pillar_light_lvl3,1,1,,1,0,0,,,,0,
35066,null,SOTE_WARPED_LIBRARY_PILLAR_LIGHT_LVL3_02,sote_warped_library_pillar_light_lvl3_02,1,1,,1,0,0,,,,0,
35067,null,SOTE_WARPED_LIBRARY_BANISTER_CORNER_01,sote_warped_library_banister_corner_01,1,1,,1,0,0,,,,0,
35068,null,SOTE_WARPED_LIBRARY_BANISTER_EDGE_01,sote_warped_library_banister_edge_01,1,1,,1,0,0,,,,0,
35069,null,SOTE_WARPED_LIBRARY_BANISTER_END_01,sote_warped_library_banister_end_01,1,1,,1,0,0,,,,0,
35070,null,SOTE_WARPED_LIBRARY_BANISTER_END_02,sote_warped_library_banister_end_02,1,1,,1,0,0,,,,0,
35071,null,SOTE_WARPED_LIBRARY_BANISTER_HOLE,sote_warped_library_banister_hole,1,1,,1,0,0,,,,0,
35072,null,SOTE_WARPED_LIBRARY_FLOOR_LVL3_EDGE_01,sote_warped_library_floor_lvl3_edge_01,1,1,,1,0,0,,,,0,
35073,null,SOTE_WARPED_LIBRARY_FLOOR_LVL3_CORNER_01,sote_warped_library_floor_lvl3_corner_01,1,1,,1,0,0,,,,0,
35074,null,SOTE_WARPED_LIBRARY_FLOOR_LVL3_CORNER_02,sote_warped_library_floor_lvl3_corner_02,1,1,,1,0,0,,,,0,
35075,Portal,SOTE_LIBRARY_EXIT,sote_library_exit,1,1,Use,1,0,1,,,,0,
35076,Crystal Dispenser,SOTE_LIBRARY_DISPENSER,sote_library_dispenser,1,1,Collect,1,0,1,,,,0,
35077,Pack,SOTE_LIBRARY_PACK,sote_library_pack,1,1,Search,1,0,1,,,,0,
35078,Floating Book,SOTE_LIBRARY_HANDHOLD,sote_library_handhold,1,1,Climb,1,0,1,,,,1344,
35079,Floating Book,SOTE_LIBRARY_HANDHOLD_NOOP,sote_library_handhold_noop,1,1,,1,0,1,,,,1344,
35080,Floating Book,SOTE_LIBRARY_HANDHOLD_NOOP_BLUE,sote_library_handhold_noop_blue,1,1,,1,0,1,,,,1344,
35081,Floating Book,SOTE_LIBRARY_HANDHOLD_NOOP_GREEN,sote_library_handhold_noop_green,1,1,,1,0,1,,,,1344,
35082,Pillar of Light,SOTE_PILLAR_2_A_2,sote_pillar_2_a_2,1,1,Search,1,0,1,,,,0,
35083,Pillar of Light,SOTE_PILLAR_2_A_3,sote_pillar_2_a_3,1,1,,1,0,1,,,,0,
35084,Pillar of Light,SOTE_PILLAR_2_A_4,sote_pillar_2_a_4,1,1,Search,1,0,1,,,,0,
35085,Pillar of Light,SOTE_PILLAR_2_A_7,sote_pillar_2_a_7,1,1,Search,1,0,1,,,,0,
35086,Pillar of Light,SOTE_PILLAR_2_A_8,sote_pillar_2_a_8,1,1,Search,1,0,1,,,,0,
35087,Pillar of Light,SOTE_PILLAR_2_B_2,sote_pillar_2_b_2,1,1,Search,1,0,1,,,,0,
35088,Pillar of Light,SOTE_PILLAR_2_B_3,sote_pillar_2_b_3,1,1,Search,1,0,1,,,,0,
35089,Pillar of Light,SOTE_PILLAR_2_B_4,sote_pillar_2_b_4,1,1,Search,1,0,1,,,,0,
35090,Pillar of Light,SOTE_PILLAR_2_B_5,sote_pillar_2_b_5,1,1,,1,0,1,,,,0,
35091,Pillar of Light,SOTE_PILLAR_2_B_7,sote_pillar_2_b_7,1,1,Search,1,0,1,,,,0,
35092,Pillar of Light,SOTE_PILLAR_2_B_8,sote_pillar_2_b_8,1,1,Search,1,0,1,,,,0,
35093,Pillar of Light,SOTE_PILLAR_2_C_4,sote_pillar_2_c_4,1,1,Search,1,0,1,,,,0,
35094,Pillar of Light,SOTE_PILLAR_2_C_5,sote_pillar_2_c_5,1,1,Search,1,0,1,,,,0,
35095,Pillar of Light,SOTE_PILLAR_2_C_6,sote_pillar_2_c_6,1,1,Search,1,0,1,,,,0,
35096,Pillar of Light,SOTE_PILLAR_2_C_7,sote_pillar_2_c_7,1,1,Search,1,0,1,,,,0,
35097,Pillar of Light,SOTE_PILLAR_2_C_8,sote_pillar_2_c_8,1,1,Search,1,0,1,,,,0,
35098,Pillar of Light,SOTE_PILLAR_2_D_1,sote_pillar_2_d_1,1,1,Search,1,0,1,,,,0,
35099,Pillar of Light,SOTE_PILLAR_2_D_3,sote_pillar_2_d_3,1,1,Search,1,0,1,,,,0,
35100,Pillar of Light,SOTE_PILLAR_2_D_4,sote_pillar_2_d_4,1,1,Search,1,0,1,,,,0,
35101,Pillar of Light,SOTE_PILLAR_2_D_5,sote_pillar_2_d_5,1,1,Search,1,0,1,,,,0,
35102,Pillar of Light,SOTE_PILLAR_2_D_6,sote_pillar_2_d_6,1,1,Search,1,0,1,,,,0,
35103,Pillar of Light,SOTE_PILLAR_2_E_6,sote_pillar_2_e_6,1,1,Search,1,0,1,,,,0,
35104,Pillar of Light,SOTE_PILLAR_2_E_7,sote_pillar_2_e_7,1,1,Search,1,0,1,,,,0,
35105,Pillar of Light,SOTE_PILLAR_2_E_8,sote_pillar_2_e_8,1,1,Search,1,0,1,,,,0,
35106,Pillar of Light,SOTE_PILLAR_2_F_1,sote_pillar_2_f_1,1,1,Search,1,0,1,,,,0,
35107,Pillar of Light,SOTE_PILLAR_2_F_3,sote_pillar_2_f_3,1,1,Search,1,0,1,,,,0,
35108,Pillar of Light,SOTE_PILLAR_2_F_4,sote_pillar_2_f_4,1,1,Search,1,0,1,,,,0,
35109,Pillar of Light,SOTE_PILLAR_2_F_5,sote_pillar_2_f_5,1,1,Search,1,0,1,,,,0,
35110,Pillar of Light,SOTE_PILLAR_2_F_6,sote_pillar_2_f_6,1,1,Search,1,0,1,,,,0,
35111,Pillar of Light,SOTE_PILLAR_2_F_7,sote_pillar_2_f_7,1,1,Search,1,0,1,,,,0,
35112,Pillar of Light,SOTE_PILLAR_2_F_8,sote_pillar_2_f_8,1,1,Search,1,0,1,,,,0,
35113,Pillar of Light,SOTE_PILLAR_2_G_0,sote_pillar_2_g_0,1,1,Search,1,0,1,,,,0,
35114,Pillar of Light,SOTE_PILLAR_2_G_1,sote_pillar_2_g_1,1,1,Search,1,0,1,,,,0,
35115,Pillar of Light,SOTE_PILLAR_2_G_2,sote_pillar_2_g_2,1,1,Search,1,0,1,,,,0,
35116,Pillar of Light,SOTE_PILLAR_2_G_3,sote_pillar_2_g_3,1,1,Search,1,0,1,,,,0,
35117,Pillar of Light,SOTE_PILLAR_2_G_4,sote_pillar_2_g_4,1,1,,1,0,1,,,,0,
35118,Pillar of Light,SOTE_PILLAR_2_G_5,sote_pillar_2_g_5,1,1,Search,1,0,1,,,,0,
35119,Pillar of Light,SOTE_PILLAR_2_G_6,sote_pillar_2_g_6,1,1,Search,1,0,1,,,,0,
35120,Pillar of Light,SOTE_PILLAR_2_G_7,sote_pillar_2_g_7,1,1,Search,1,0,1,,,,0,
35121,Pillar of Light,SOTE_PILLAR_2_G_8,sote_pillar_2_g_8,1,1,Search,1,0,1,,,,0,
35122,Pillar of Light,SOTE_PILLAR_2_H_0,sote_pillar_2_h_0,1,1,Search,1,0,1,,,,0,
35123,Pillar of Light,SOTE_PILLAR_2_H_2,sote_pillar_2_h_2,1,1,Search,1,0,1,,,,0,
35124,Pillar of Light,SOTE_PILLAR_2_H_3,sote_pillar_2_h_3,1,1,Search,1,0,1,,,,0,
35125,Pillar of Light,SOTE_PILLAR_2_H_4,sote_pillar_2_h_4,1,1,Search,1,0,1,,,,0,
35126,Pillar of Light,SOTE_PILLAR_2_H_6,sote_pillar_2_h_6,1,1,Search,1,0,1,,,,0,
35127,Pillar of Light,SOTE_PILLAR_2_H_7,sote_pillar_2_h_7,1,1,Search,1,0,1,,,,0,
35128,Pillar of Light,SOTE_PILLAR_2_H_8,sote_pillar_2_h_8,1,1,Search,1,0,1,,,,0,
35129,Pillar of Light,SOTE_PILLAR_2_I_3,sote_pillar_2_i_3,1,1,Search,1,0,1,,,,0,
35130,Pillar of Light,SOTE_PILLAR_2_I_4,sote_pillar_2_i_4,1,1,Search,1,0,1,,,,0,
35131,Pillar of Light,SOTE_PILLAR_2_I_5,sote_pillar_2_i_5,1,1,Search,1,0,1,,,,0,
35132,Pillar of Light,SOTE_PILLAR_2_I_6,sote_pillar_2_i_6,1,1,Search,1,0,1,,,,0,
35133,Pillar of Light,SOTE_PILLAR_2_I_7,sote_pillar_2_i_7,1,1,Search,1,0,1,,,,0,
35134,Pillar of Light,SOTE_PILLAR_2_I_8,sote_pillar_2_i_8,1,1,Search,1,0,1,,,,0,
35135,Pillar of Light,SOTE_PILLAR_0_A_3,sote_pillar_0_a_3,1,1,Search,1,0,1,,,,0,
35136,Pillar of Light,SOTE_PILLAR_0_A_7,sote_pillar_0_a_7,1,1,Search,1,0,1,,,,0,
35137,Pillar of Light,SOTE_PILLAR_0_B_3,sote_pillar_0_b_3,1,1,Search,1,0,1,,,,0,
35138,Pillar of Light,SOTE_PILLAR_0_C_2,sote_pillar_0_c_2,1,1,Search,1,0,1,,,,0,
35139,Pillar of Light,SOTE_PILLAR_0_C_3,sote_pillar_0_c_3,1,1,Search,1,0,1,,,,0,
35140,Pillar of Light,SOTE_PILLAR_0_C_4,sote_pillar_0_c_4,1,1,Search,1,0,1,,,,0,
35141,Pillar of Light,SOTE_PILLAR_0_C_5,sote_pillar_0_c_5,1,1,Search,1,0,1,,,,0,
35142,Pillar of Light,SOTE_PILLAR_0_C_6,sote_pillar_0_c_6,1,1,Search,1,0,1,,,,0,
35143,Pillar of Light,SOTE_PILLAR_0_D_1,sote_pillar_0_d_1,1,1,Search,1,0,1,,,,0,
35144,Pillar of Light,SOTE_PILLAR_0_D_2,sote_pillar_0_d_2,1,1,Search,1,0,1,,,,0,
35145,Pillar of Light,SOTE_PILLAR_0_D_3,sote_pillar_0_d_3,1,1,Search,1,0,1,,,,0,
35146,Pillar of Light,SOTE_PILLAR_0_D_4,sote_pillar_0_d_4,1,1,Search,1,0,1,,,,0,
35147,Pillar of Light,SOTE_PILLAR_0_D_5,sote_pillar_0_d_5,1,1,,1,0,1,,,,0,
35148,Pillar of Light,SOTE_PILLAR_0_D_6,sote_pillar_0_d_6,1,1,Search,1,0,1,,,,0,
35149,Pillar of Light,SOTE_PILLAR_0_E_1,sote_pillar_0_e_1,1,1,Search,1,0,1,,,,0,
35150,Pillar of Light,SOTE_PILLAR_0_E_2,sote_pillar_0_e_2,1,1,Search,1,0,1,,,,0,
35151,Pillar of Light,SOTE_PILLAR_0_E_3,sote_pillar_0_e_3,1,1,Search,1,0,1,,,,0,
35152,Pillar of Light,SOTE_PILLAR_0_E_4,sote_pillar_0_e_4,1,1,Search,1,0,1,,,,0,
35153,Pillar of Light,SOTE_PILLAR_0_F_1,sote_pillar_0_f_1,1,1,Search,1,0,1,,,,0,
35154,Pillar of Light,SOTE_PILLAR_0_F_2,sote_pillar_0_f_2,1,1,Search,1,0,1,,,,0,
35155,Pillar of Light,SOTE_PILLAR_0_F_3,sote_pillar_0_f_3,1,1,Search,1,0,1,,,,0,
35156,Pillar of Light,SOTE_PILLAR_0_F_6,sote_pillar_0_f_6,1,1,Search,1,0,1,,,,0,
35157,Pillar of Light,SOTE_PILLAR_0_F_7,sote_pillar_0_f_7,1,1,Search,1,0,1,,,,0,
35158,Pillar of Light,SOTE_PILLAR_0_G_6,sote_pillar_0_g_6,1,1,Search,1,0,1,,,,0,
35159,Pillar of Light,SOTE_PILLAR_0_G_7,sote_pillar_0_g_7,1,1,Search,1,0,1,,,,0,
35160,Pillar of Light,SOTE_PILLAR_0_H_6,sote_pillar_0_h_6,1,1,Search,1,0,1,,,,0,
35161,Pillar of Light,SOTE_PILLAR_0_H_7,sote_pillar_0_h_7,1,1,Search,1,0,1,,,,0,
35162,Pillar of Light,SOTE_PILLAR_QUAD,sote_pillar_quad,1,1,Search,1,0,1,,,,0,
35163,Pillar of Light,SOTE_PILLAR_QUAD_WHITE,sote_pillar_quad_white,1,1,Search,1,0,1,,,,0,
35164,Pillar of Light,SOTE_PILLAR_QUAD_RED,sote_pillar_quad_red,1,1,Search,1,0,1,,,,0,
35165,Pillar of Light,SOTE_PILLAR_QUAD_YELLOW,sote_pillar_quad_yellow,1,1,Search,1,0,1,,,,0,
35166,Pillar of Light,SOTE_PILLAR_QUAD_GREEN,sote_pillar_quad_green,1,1,Search,1,0,1,,,,0,
35167,Pillar of Light,SOTE_PILLAR_QUAD_CYAN,sote_pillar_quad_cyan,1,1,Search,1,0,1,,,,0,
35168,Pillar of Light,SOTE_PILLAR_QUAD_BLUE,sote_pillar_quad_blue,1,1,Search,1,0,1,,,,0,
35169,Pillar of Light,SOTE_PILLAR_QUAD_MAGENTA,sote_pillar_quad_magenta,1,1,Search,1,0,1,,,,0,
35170,Pillar of Light,SOTE_PILLAR_TRI,sote_pillar_tri,1,1,Search,1,0,1,,,,0,
35171,Pillar of Light,SOTE_PILLAR_TRI_WHITE,sote_pillar_tri_white,1,1,Search,1,0,1,,,,0,
35172,Pillar of Light,SOTE_PILLAR_TRI_RED,sote_pillar_tri_red,1,1,Search,1,0,1,,,,0,
35173,Pillar of Light,SOTE_PILLAR_TRI_YELLOW,sote_pillar_tri_yellow,1,1,Search,1,0,1,,,,0,
35174,Pillar of Light,SOTE_PILLAR_TRI_GREEN,sote_pillar_tri_green,1,1,Search,1,0,1,,,,0,
35175,Pillar of Light,SOTE_PILLAR_TRI_CYAN,sote_pillar_tri_cyan,1,1,Search,1,0,1,,,,0,
35176,Pillar of Light,SOTE_PILLAR_TRI_BLUE,sote_pillar_tri_blue,1,1,Search,1,0,1,,,,0,
35177,Pillar of Light,SOTE_PILLAR_TRI_MAGENTA,sote_pillar_tri_magenta,1,1,Search,1,0,1,,,,0,
35178,Pillar of Light,SOTE_PILLAR_SIN,sote_pillar_sin,1,1,Search,1,0,1,,,,0,
35179,Pillar of Light,SOTE_PILLAR_SIN_WHITE,sote_pillar_sin_white,1,1,Search,1,0,1,,,,0,
35180,Pillar of Light,SOTE_PILLAR_SIN_RED,sote_pillar_sin_red,1,1,Search,1,0,1,,,,0,
35181,Pillar of Light,SOTE_PILLAR_SIN_YELLOW,sote_pillar_sin_yellow,1,1,Search,1,0,1,,,,0,
35182,Pillar of Light,SOTE_PILLAR_SIN_GREEN,sote_pillar_sin_green,1,1,Search,1,0,1,,,,0,
35183,Pillar of Light,SOTE_PILLAR_SIN_CYAN,sote_pillar_sin_cyan,1,1,Search,1,0,1,,,,0,
35184,Pillar of Light,SOTE_PILLAR_SIN_BLUE,sote_pillar_sin_blue,1,1,Search,1,0,1,,,,0,
35185,Pillar of Light,SOTE_PILLAR_SIN_MAGENTA,sote_pillar_sin_magenta,1,1,Search,1,0,1,,,,0,
35186,Pillar of Light,SOTE_PILLAR_DBL_OP,sote_pillar_dbl_op,1,1,Search,1,0,1,,,,0,
35187,Pillar of Light,SOTE_PILLAR_DBL_OP_WHITE,sote_pillar_dbl_op_white,1,1,Search,1,0,1,,,,0,
35188,Pillar of Light,SOTE_PILLAR_DBL_OP_RED,sote_pillar_dbl_op_red,1,1,Search,1,0,1,,,,0,
35189,Pillar of Light,SOTE_PILLAR_DBL_OP_YELLOW,sote_pillar_dbl_op_yellow,1,1,Search,1,0,1,,,,0,
35190,Pillar of Light,SOTE_PILLAR_DBL_OP_GREEN,sote_pillar_dbl_op_green,1,1,Search,1,0,1,,,,0,
35191,Pillar of Light,SOTE_PILLAR_DBL_OP_CYAN,sote_pillar_dbl_op_cyan,1,1,Search,1,0,1,,,,0,
35192,Pillar of Light,SOTE_PILLAR_DBL_OP_BLUE,sote_pillar_dbl_op_blue,1,1,Search,1,0,1,,,,0,
35193,Pillar of Light,SOTE_PILLAR_DBL_OP_MAGENTA,sote_pillar_dbl_op_magenta,1,1,Search,1,0,1,,,,0,
35194,Pillar of Light,SOTE_PILLAR_DBL_ADJ,sote_pillar_dbl_adj,1,1,Search,1,0,1,,,,0,
35195,Pillar of Light,SOTE_PILLAR_DBL_ADJ_WHITE,sote_pillar_dbl_adj_white,1,1,Search,1,0,1,,,,0,
35196,Pillar of Light,SOTE_PILLAR_DBL_ADJ_RED,sote_pillar_dbl_adj_red,1,1,Search,1,0,1,,,,0,
35197,Pillar of Light,SOTE_PILLAR_DBL_ADJ_YELLOW,sote_pillar_dbl_adj_yellow,1,1,Search,1,0,1,,,,0,
35198,Pillar of Light,SOTE_PILLAR_DBL_ADJ_GREEN,sote_pillar_dbl_adj_green,1,1,Search,1,0,1,,,,0,
35199,Pillar of Light,SOTE_PILLAR_DBL_ADJ_CYAN,sote_pillar_dbl_adj_cyan,1,1,Search,1,0,1,,,,0,
35200,Pillar of Light,SOTE_PILLAR_DBL_ADJ_BLUE,sote_pillar_dbl_adj_blue,1,1,Search,1,0,1,,,,0,
35201,Pillar of Light,SOTE_PILLAR_DBL_ADJ_MAGENTA,sote_pillar_dbl_adj_magenta,1,1,Search,1,0,1,,,,0,
35202,Pillar of Light,SOTE_PILLAR_QUAD_NOOP,sote_pillar_quad_noop,1,1,,1,0,1,,,,0,
35203,Pillar of Light,SOTE_PILLAR_QUAD_NOOP_SEALED,sote_pillar_quad_noop_sealed,1,1,,1,0,1,,,,0,
35204,Pillar of Light,SOTE_PILLAR_TRI_NOOP,sote_pillar_tri_noop,1,1,,1,0,1,,,,0,
35205,Pillar of Light,SOTE_PILLAR_TRI_NOOP_SEALED,sote_pillar_tri_noop_sealed,1,1,,1,0,1,,,,0,
35206,Pillar of Light,SOTE_PILLAR_SIN_NOOP,sote_pillar_sin_noop,1,1,,1,0,1,,,,0,
35207,Pillar of Light,SOTE_PILLAR_SIN_NOOP_SEALED,sote_pillar_sin_noop_sealed,1,1,,1,0,1,,,,0,
35208,Pillar of Light,SOTE_PILLAR_DBL_OP_NOOP,sote_pillar_dbl_op_noop,1,1,,1,0,1,,,,0,
35209,Pillar of Light,SOTE_PILLAR_DBL_OP_NOOP_SEALED,sote_pillar_dbl_op_noop_sealed,1,1,,1,0,1,,,,0,
35210,Pillar of Light,SOTE_PILLAR_DBL_ADJ_NOOP,sote_pillar_dbl_adj_noop,1,1,,1,0,1,,,,0,
35211,Pillar of Light,SOTE_PILLAR_DBL_ADJ_NOOP_SEALED,sote_pillar_dbl_adj_noop_sealed,1,1,,1,0,1,,,,0,
35212,null,SOTE_PILLAR_BASE,sote_pillar_base,1,1,,1,0,0,,,,0,
35213,null,SOTE_PILLAR_BASE_WHITE,sote_pillar_base_white,1,1,,1,0,0,,,,0,
35214,null,SOTE_PILLAR_BASE_CYAN,sote_pillar_base_cyan,1,1,,1,0,0,,,,0,
35215,null,SOTE_PILLAR_BASE_BLUE,sote_pillar_base_blue,1,1,,1,0,0,,,,0,
35216,null,SOTE_PILLAR_BASE_MAGENTA,sote_pillar_base_magenta,1,1,,1,0,0,,,,0,
35217,null,SOTE_PILLAR_BASE_RED,sote_pillar_base_red,1,1,,1,0,0,,,,0,
35218,null,SOTE_PILLAR_BASE_YELLOW,sote_pillar_base_yellow,1,1,,1,0,0,,,,0,
35219,null,SOTE_PILLAR_BASE_GREEN,sote_pillar_base_green,1,1,,1,0,0,,,,0,
35220,null,SOTE_PILLAR_BASE_PLAIN,sote_pillar_base_plain,1,1,,1,0,0,,,,0,
35221,Pillar of Light,SOTE_PILLAR_ITHELL_A_0,sote_pillar_ithell_a_0,1,1,Search,1,0,1,,,,0,
35222,Pillar of Light,SOTE_PILLAR_ITHELL_A_1,sote_pillar_ithell_a_1,1,1,Search,1,0,1,,,,0,
35223,Pillar of Light,SOTE_PILLAR_ITHELL_A_2,sote_pillar_ithell_a_2,1,1,Search,1,0,1,,,,0,
35224,Pillar of Light,SOTE_PILLAR_ITHELL_A_3,sote_pillar_ithell_a_3,1,1,Search,1,0,1,,,,0,
35225,Pillar of Light,SOTE_PILLAR_ITHELL_A_4,sote_pillar_ithell_a_4,1,1,Search,1,0,1,,,,0,
35226,Pillar of Light,SOTE_PILLAR_ITHELL_B_0,sote_pillar_ithell_b_0,1,1,Search,1,0,1,,,,0,
35227,Pillar of Light,SOTE_PILLAR_ITHELL_B_1,sote_pillar_ithell_b_1,1,1,Search,1,0,1,,,,0,
35228,Pillar of Light,SOTE_PILLAR_ITHELL_B_2,sote_pillar_ithell_b_2,1,1,Search,1,0,1,,,,0,
35229,Pillar of Light,SOTE_PILLAR_ITHELL_B_3,sote_pillar_ithell_b_3,1,1,Search,1,0,1,,,,0,
35230,Pillar of Light,SOTE_PILLAR_ITHELL_B_4,sote_pillar_ithell_b_4,1,1,Search,1,0,1,,,,0,
35231,Pillar of Light,SOTE_PILLAR_ITHELL_C_0,sote_pillar_ithell_c_0,1,1,Search,1,0,1,,,,0,
35232,Pillar of Light,SOTE_PILLAR_ITHELL_C_1,sote_pillar_ithell_c_1,1,1,Search,1,0,1,,,,0,
35233,Pillar of Light,SOTE_PILLAR_ITHELL_C_2,sote_pillar_ithell_c_2,1,1,Search,1,0,1,,,,0,
35234,Pillar of Light,SOTE_PILLAR_ITHELL_C_3,sote_pillar_ithell_c_3,1,1,Search,1,0,1,,,,0,
35235,Pillar of Light,SOTE_PILLAR_ITHELL_C_4,sote_pillar_ithell_c_4,1,1,Search,1,0,1,,,,0,
35236,Pillar of Light,SOTE_PILLAR_ITHELL_D_0,sote_pillar_ithell_d_0,1,1,Search,1,0,1,,,,0,
35237,Pillar of Light,SOTE_PILLAR_ITHELL_D_1,sote_pillar_ithell_d_1,1,1,Search,1,0,1,,,,0,
35238,Pillar of Light,SOTE_PILLAR_ITHELL_D_2,sote_pillar_ithell_d_2,1,1,Search,1,0,1,,,,0,
35239,Pillar of Light,SOTE_PILLAR_ITHELL_D_3,sote_pillar_ithell_d_3,1,1,Search,1,0,1,,,,0,
35240,Pillar of Light,SOTE_PILLAR_ITHELL_D_4,sote_pillar_ithell_d_4,1,1,Search,1,0,1,,,,0,
35241,Pillar of Light,SOTE_PILLAR_ITHELL_E_0,sote_pillar_ithell_e_0,1,1,Search,1,0,1,,,,0,
35242,Pillar of Light,SOTE_PILLAR_ITHELL_E_1,sote_pillar_ithell_e_1,1,1,Search,1,0,1,,,,0,
35243,Pillar of Light,SOTE_PILLAR_ITHELL_E_2,sote_pillar_ithell_e_2,1,1,Search,1,0,1,,,,0,
35244,Pillar of Light,SOTE_PILLAR_ITHELL_E_3,sote_pillar_ithell_e_3,1,1,Search,1,0,1,,,,0,
35245,Pillar of Light,SOTE_PILLAR_ITHELL_E_4,sote_pillar_ithell_e_4,1,1,Search,1,0,1,,,,0,
35246,Pillar of Light,SOTE_PILLAR_ITHELL_F_0,sote_pillar_ithell_f_0,1,1,Search,1,0,1,,,,0,
35247,Pillar of Light,SOTE_PILLAR_ITHELL_F_1,sote_pillar_ithell_f_1,1,1,Search,1,0,1,,,,0,
35248,Pillar of Light,SOTE_PILLAR_ITHELL_F_2,sote_pillar_ithell_f_2,1,1,Search,1,0,1,,,,0,
35249,Pillar of Light,SOTE_PILLAR_ITHELL_F_3,sote_pillar_ithell_f_3,1,1,Search,1,0,1,,,,0,
35250,Pillar of Light,SOTE_PILLAR_ITHELL_F_4,sote_pillar_ithell_f_4,1,1,Search,1,0,1,,,,0,
35251,Pillar of Light,SOTE_PILLAR_1_A_0,sote_pillar_1_a_0,1,1,Search,1,0,1,,,,0,
35252,Pillar of Light,SOTE_PILLAR_1_A_1,sote_pillar_1_a_1,1,1,Search,1,0,1,,,,0,
35253,null,SOTE_PILLAR_1_A_2,sote_pillar_1_a_2,1,1,,1,0,1,8598,,"[35170,35171,35175,35176,35177,35172,35173,35174,-1]",0,
35254,null,SOTE_PILLAR_2_A_2_BASE,sote_pillar_2_a_2_base,1,1,,1,0,0,8598,,"[35212,35213,35214,35215,35216,35217,35218,35219,-1]",0,
35255,null,SOTE_PILLAR_1_A_4,sote_pillar_1_a_4,1,1,,1,0,1,8599,,"[35194,35195,35199,35200,35201,35196,35197,35198,-1]",0,
